region,imd_overall,group_code,register,list,prevalence
North East,8,DEM,2035.0129106519628,201424.6034934154,0.0101030999955201
North East,8,DEP,21062.133984472355,170538.76158208813,0.12350350025459862
North East,8,DM,11840.693350982892,172273.13180806453,0.06873209552012452
North East,8,EP,1518.871118398994,170538.76158208813,0.008906310238847909
North East,8,HF,2197.9957063630713,201450.2773116724,0.010910859670659363
North East,8,HYP,30284.20307947467,201450.2773116724,0.15033090787271877
North East,8,LD,1192.4514892679956,201450.2773116724,0.005919334066853145
North East,8,MH,1710.0528284435568,201450.2773116724,0.00848870923020801
North East,8,OB,21174.46429999524,170538.76158208813,0.12416217934010855
North East,8,OST,804.0186253787213,88698.68680926507,0.009064605737711295
North East,8,PAD,1652.3643642305065,201450.2773116724,0.008202343458053733
North East,8,PC,1240.5021654708594,201450.2773116724,0.006157857819930548
North East,8,RA,1436.8750243925888,174114.88344272712,0.008252453759159714
North East,8,STIA,4386.651285518679,201450.2773116724,0.021775354911683253
North East,9,AF,5196.953515613387,218746.22256047511,0.023757912044294272
North East,9,AST,15091.228236341422,218746.22256047511,0.0689896632714161
North East,9,CAN,7582.22237877152,218746.22256047511,0.03466218657410333
North East,9,CHD,8418.885278201915,218746.22256047511,0.03848699730517362
North East,9,CKD,8210.670283189733,180290.52416917062,0.045541330144924744
North East,9,COPD,5418.191029235806,218746.22256047511,0.024769301000102436
North East,9,CVDPP,1638.9909289805946,131563.19023857787,0.012457822936707705
North East,9,DEM,2238.56475004678,218540.8001637335,0.010243234894214807
North East,9,DEP,21945.72309942535,180290.52416917062,0.1217242181781733
North East,9,DM,12816.646769637333,182489.80597147578,0.07023212448174036
North East,9,EP,1599.0697764508145,180290.52416917062,0.008869405554283994
North East,9,HF,2617.129578736705,218746.22256047511,0.011964227533177935
North East,9,HYP,33800.44216141839,218746.22256047511,0.15451897530287104
North East,9,LD,1272.5712957532037,218746.22256047511,0.005817569240087726
North East,9,MH,1834.922946269598,218746.22256047511,0.008388364035691225
North East,9,OB,22215.170128781803,180290.52416917062,0.1232187339359933
North East,9,OST,947.9332788515271,101833.2907777754,0.009308677659451705
North East,9,PAD,1796.2947394606938,218746.22256047511,0.00821177489802863
North East,9,PC,1392.4368728995707,218746.22256047511,0.0063655356266306
North East,9,RA,1599.6802702114396,184858.25872545197,0.008653550462071889
North East,9,STIA,4939.130779589529,218746.22256047511,0.022579273469392345
North West,1,AF,33792.497847202125,1829653.6798906028,0.01846934106635012
North West,1,AST,131247.17856360896,1829653.6798906028,0.07173334495272153
North West,1,CAN,50492.593426654385,1829653.6798906028,0.027596803691108035
North West,1,CHD,64403.785677126245,1829653.6798906028,0.03519998696200093
North West,1,CKD,60613.80377272438,1367441.1842488379,0.044326443046265804
North West,1,COPD,54189.15801282726,1829653.6798906028,0.029617166684827095
North West,1,CVDPP,12132.299918548619,970801.0081897755,0.012497205726198581
North West,1,DEM,11460.929156377433,1831147.4600344328,0.006258878329854398
North West,1,DEP,214347.97842739703,1367441.1842488379,0.1567511501748008
North West,1,DM,114604.0730391222,1388950.7932200916,0.08251125496924798
North West,1,EP,14489.150240352656,1367441.1842488379,0.010595812388312576
North West,1,HF,18061.799323744042,1829653.6798906028,0.00987170387612588
North West,1,HYP,260307.906392247,1829653.6798906028,0.14227168193262188
North West,1,LD,11086.983194907401,1829653.6798906028,0.0060596075184951425
North West,1,MH,23471.90231473456,1829653.6798906028,0.012828603889747034
North West,1,OB,183983.49179463953,1367441.1842488379,0.13454581733671073
North West,1,OST,4138.829918169893,538487.5757692555,0.007686026761633961
North West,1,PAD,16188.124512419337,1829653.6798906028,0.008847644059824068
North West,1,PC,10101.398629541618,1829653.6798906028,0.005520934776107789
North West,1,RA,10855.225606122798,1411601.1972849865,0.007690008783643196
North West,1,STIA,34013.128083884316,1829653.6798906028,0.0185899268575887
North West,10,AF,13241.661670143085,508656.2525642416,0.026032633243745898
North West,10,AST,34935.91341576988,508656.2525642416,0.06868275626152377
North West,10,CAN,19337.319900903425,508656.2525642416,0.038016479308806264
North West,10,CHD,17888.883595456686,508656.2525642416,0.03516890533690507
North West,10,CKD,18566.48880619485,411851.98377095524,0.045080488956732334
North West,10,COPD,9251.85172613066,508656.2525642416,0.01818880959290318
North West,10,CVDPP,3750.3467233691317,300589.4926930199,0.012476639451929252
North West,10,DEM,5242.505281853189,508113.0687898835,0.010317595834208087
North West,10,DEP,49099.83018103041,411851.98377095524,0.11921717538293194
North West,10,DM,25973.637279142888,417615.9795919477,0.06219502736586304
North West,10,EP,3194.2265675806566,411851.98377095524,0.007755763462237136
North West,10,HF,5197.5113535377905,508656.2525642416,0.01021812142745923
North West,10,HYP,76517.79831224683,508656.2525642416,0.15043125475506247
North West,10,LD,1992.6583074882801,508656.2525642416,0.00391749496333305
North West,10,MH,3984.621130511374,508656.2525642416,0.007833622629082162
North West,10,OB,39506.08918810872,411851.98377095524,0.09592302755564579
North West,10,OST,2289.22807100215,237942.72155624055,0.00962092076626544
North West,10,PAD,3420.3895885116463,508656.2525642416,0.006724363597751435
North West,10,PC,2675.7286317083285,508656.2525642416,0.005260386790134646
North West,10,RA,3455.9537742121356,423585.1716399264,0.008158816704636465
North West,10,STIA,10716.932573723405,508656.2525642416,0.02106910613935664
North West,2,AF,19716.77489066039,1016322.5373637705,0.01940011577604443
North West,2,AST,72372.42758566486,1016322.5373637705,0.07121009809876992
North West,2,CAN,29484.306926727633,1016322.5373637705,0.029010777428203748
North West,2,CHD,35686.308117956,1016322.5373637705,0.03511317205512571
North West,2,CKD,33963.57617009009,785375.9960909479,0.043244988819542494
North West,2,COPD,26484.690544802903,1016322.5373637705,0.026059336058315986
North West,2,CVDPP,6697.462500055959,543357.2706428479,0.012326075055795551
North West,2,DEM,7005.6403649296435,1016827.317324867,0.006889705110756191
North West,2,DEP,115565.58950547842,785375.9960909479,0.14714683168403803
North West,2,DM,63031.32268737316,796463.5810150485,0.0791389891387667
North West,2,EP,7685.487303830068,785375.9960909479,0.009785742551444208
North West,2,HF,10204.12926874201,1016322.5373637705,0.010040246962554235
North West,2,HYP,145472.6484823107,1016322.5373637705,0.14313630086335666
North West,2,LD,5792.486801911253,1016322.5373637705,0.005699457198830137
North West,2,MH,11592.379695227606,1016322.5373637705,0.011406201544341396
North West,2,OB,98143.58072349492,785375.9960909479,0.12496381505417148
North West,2,OST,2614.235688726938,319178.4497744435,0.008190514398996429
North West,2,PAD,8301.6502041272,1016322.5373637705,0.008168322455645598
North West,2,PC,5637.986329857567,1016322.5373637705,0.005547438064772122
North West,2,RA,6360.855666695045,808086.6322179093,0.007871502154709288
North West,2,STIA,19055.693931385864,1016322.5373637705,0.01874965203547906
North West,3,AF,16612.820331572435,804612.7451483354,0.020646976364399695
North West,3,AST,57542.28576707682,804612.7451483354,0.0715155037178395
North West,3,CAN,24873.44710981919,804612.7451483354,0.030913563400283468
North West,3,CHD,28520.50191292672,804612.7451483354,0.03544624676268183
North West,3,CKD,28174.655745858632,644011.2094569423,0.04374870395441828
North West,3,COPD,20119.148191721237,804612.7451483354,0.025004759510753396
North West,3,CVDPP,5411.133138886433,438852.2131007825,0.012330194487691385
North West,3,DEM,6243.110591150164,804770.8606069058,0.007757625054219801
North West,3,DEP,92241.39841021295,644011.2094569423,0.14322949205805724
North West,3,DM,48410.77977193488,652251.9382095572,0.07422098262340669
North West,3,EP,6061.343885150728,644011.2094569423,0.00941186084363642
North West,3,HF,8207.179367740138,804612.7451483354,0.010200160781976048
North West,3,HYP,116644.787136561,804612.7451483354,0.14497009628533392
North West,3,LD,4435.387794460804,804612.7451483354,0.005512450332418128
North West,3,MH,8803.406523376261,804612.7451483354,0.010941172106033814
North West,3,OB,75961.84711425024,644011.2094569423,0.11795112569283461
North West,3,OST,2305.9323804822725,274709.506908301,0.008394075641699583
North West,3,PAD,6566.956591655138,804612.7451483354,0.008161636304237859
North West,3,PC,4564.431712074981,804612.7451483354,0.005672830488452554
North West,3,RA,5169.750473377778,660588.3661452824,0.007825978685553783
North West,3,STIA,15612.994391949062,804612.7451483354,0.019404358787618644
North West,4,AF,14606.124408578558,688554.4061201628,0.02121273828001556
North West,4,AST,48365.65488578779,688554.4061201628,0.07024231412346417
North West,4,CAN,21739.585255573606,688554.4061201628,0.031572792305652214
North West,4,CHD,24509.890647651722,688554.4061201628,0.03559615686109543
North West,4,CKD,24225.063363265454,564609.1067527832,0.04290590263871269
North West,4,COPD,16793.6278695146,688554.4061201628,0.024389689064866524
North West,4,CVDPP,4642.252051771377,374064.8439088365,0.012410286952555057
North West,4,DEM,5675.3675696935725,688699.5835936127,0.008240701323035051
North West,4,DEP,78786.53997036927,564609.1067527832,0.13954174494898172
North West,4,DM,40367.461927018565,571055.6387516086,0.07068919241436149
North West,4,EP,5132.855603742321,564609.1067527832,0.009090989752649822
North West,4,HF,7144.935611396963,688554.4061201628,0.010376719033223451
North West,4,HYP,99547.43189891125,688554.4061201628,0.14457453327448283
North West,4,LD,3533.512476304924,688554.4061201628,0.00513178398816066
North West,4,MH,7191.820826782795,688554.4061201628,0.010444811278322889
North West,4,OB,64489.35721819471,564609.1067527832,0.11421947759413609
North West,4,OST,2015.915759247705,244415.06427315244,0.008247919436728195
North West,4,PAD,5579.692050257956,688554.4061201628,0.00810348753949331
North West,4,PC,4005.914462554885,688554.4061201628,0.005817861924850997
North West,4,RA,4476.150466402367,577591.5645079471,0.007749681161316163
North West,4,STIA,13376.444689477792,688554.4061201628,0.019426852214701255
North West,5,AF,13729.424468005223,588220.4583170218,0.023340610265897517
North West,5,AST,41839.380208922965,588220.4583170218,0.0711287402832453
North West,5,CAN,20271.18888751435,588220.4583170218,0.034461890267320786
North West,5,CHD,21786.89197243878,588220.4583170218,0.03703865049980414
North West,5,CKD,22214.856679359367,481717.30920768733,0.04611596107247553
North West,5,COPD,14188.504696425267,588220.4583170218,0.024121066337985754
North West,5,CVDPP,4281.53158709567,338280.072975302,0.012656765589051612
North West,5,DEM,5536.3597005646825,588039.54957975,0.009414944461680022
North West,5,DEP,66643.65539836365,481717.30920768733,0.13834598451107544
North West,5,DM,34689.80601159571,487402.6940848652,0.07117278265506595
North West,5,EP,4382.030805491823,481717.30920768733,0.009096685383174714
North West,5,HF,6273.654897302182,588220.4583170218,0.010665482318061421
North West,5,HYP,89953.22116746035,588220.4583170218,0.15292433286803497
North West,5,LD,2980.580105702352,588220.4583170218,0.005067113976671593
North West,5,MH,5798.477388287902,588220.4583170218,0.009857660178767207
North West,5,OB,55100.211510601504,481717.30920768733,0.11438287654896293
North West,5,OST,1917.4275404122272,239398.21948675573,0.008009364248919593
North West,5,PAD,4729.3704836962315,588220.4583170218,0.00804013260135086
North West,5,PC,3506.395433801371,588220.4583170218,0.005961022579584603
North West,5,RA,4086.2975561084177,493312.9141826286,0.008283378437150818
North West,5,STIA,12165.796210804805,588220.4583170218,0.020682375185679176
North West,6,AF,13309.172995629768,547416.2919723521,0.02431270897633782
North West,6,AST,39130.69256056266,547416.2919723521,0.07148251364528077
North West,6,CAN,19579.079504256155,547416.2919723521,0.035766344172389046
North West,6,CHD,20334.611472527093,547416.2919723521,0.03714652225504848
North West,6,CKD,20846.29968604572,447756.54357365053,0.04655721950966141
North West,6,COPD,12617.228154641725,547416.2919723521,0.023048689525080802
North West,6,CVDPP,4107.079122120374,320340.5837013733,0.012820976582689443
North West,6,DEM,5099.579946556032,547267.3628317413,0.0093182606764071
North West,6,DEP,59802.58721858872,447756.54357365053,0.13356049861670402
North West,6,DM,31764.213592548535,453296.9435843014,0.07007374314369544
North West,6,EP,4115.492575340946,447756.54357365053,0.009191362213255958
North West,6,HF,5912.2588698283935,547416.2919723521,0.010800297609934853
North West,6,HYP,84124.17742682298,547416.2919723521,0.15367496119584212
North West,6,LD,2807.376073865373,547416.2919723521,0.005128411622077122
North West,6,MH,5135.451524108316,547416.2919723521,0.009381254448246652
North West,6,OB,50340.62796960076,447756.54357365053,0.11242857015069024
North West,6,OST,1982.6963984498202,231030.29312767915,0.00858197585956436
North West,6,PAD,4380.2726404232435,547416.2919723521,0.008001721367555635
North West,6,PC,3351.9204195607567,547416.2919723521,0.006123165255976798
North West,6,RA,3785.9025929144527,459137.8722185464,0.008245677000289773
North West,6,STIA,11548.109110643882,547416.2919723521,0.021095662076544723
North West,7,AF,15627.30600143915,617484.5520729003,0.02530801126761498
North West,7,AST,44638.75459210737,617484.5520729003,0.07229128962377233
North West,7,CAN,23015.689946472834,617484.5520729003,0.03727330484496978
North West,7,CHD,23563.79745855641,617484.5520729003,0.038160950552451174
North West,7,CKD,24430.363703880255,507594.5481036754,0.04812968105183508
North West,7,COPD,13995.447574655778,617484.5520729003,0.022665259442803797
North West,7,CVDPP,4726.081938672024,365372.63823149935,0.012934964045330587
North West,7,DEM,6333.320479960194,617099.015438257,0.010263053937077405
North West,7,DEP,67433.2440551606,507594.5481036754,0.13284863737619865
North West,7,DM,36136.65010930218,513585.4034071381,0.0703615209263557
North West,7,EP,4483.465261906457,507594.5481036754,0.008832768749499485
North West,7,HF,6777.386218943632,617484.5520729003,0.010975798821512044
North West,7,HYP,97391.07093832365,617484.5520729003,0.15772227922363577
North West,7,LD,2888.5181994626414,617484.5520729003,0.004677879292309198
North West,7,MH,5665.635903498087,617484.5520729003,0.0091753484107068
North West,7,OB,57001.05372680927,507594.5481036754,0.11229642623184141
North West,7,OST,2349.5914923685705,278394.1007148137,0.008439803452500191
North West,7,PAD,4890.673693616186,617484.5520729003,0.007920317483568062
North West,7,PC,3747.8855114131934,617484.5520729003,0.006069602063454888
North West,7,RA,4423.653468745539,519880.6740365691,0.008508978482309141
North West,7,STIA,13399.647611276372,617484.5520729003,0.0217003770641608
North West,8,AF,16873.75600771646,677740.0159512224,0.024897092706019117
North West,8,AST,48547.59772987607,677740.0159512224,0.07163159410284856
North West,8,CAN,24917.80684126552,677740.0159512224,0.036766025695403055
North West,8,CHD,25083.869572429707,677740.0159512224,0.037011049933688756
North West,8,CKD,26123.707765542702,557608.6773800231,0.046849535929547236
North West,8,COPD,14644.629687510773,677740.0159512224,0.02160803456020924
North West,8,CVDPP,4917.564663776452,395973.54231913615,0.012418922322373563
North West,8,DEM,6833.600724229851,677525.5415577097,0.010086115290234832
North West,8,DEP,72910.72122562536,557608.6773800231,0.13075607353924845
North West,8,DM,38671.03187477249,564148.2638610994,0.06854763960470824
North West,8,EP,4794.280014859161,557608.6773800231,0.008597929353225883
North West,8,HF,7252.017279785164,677740.0159512224,0.010700293783902968
North West,8,HYP,104737.07609693162,677740.0159512224,0.15453872227085622
North West,8,LD,3159.882953645898,677740.0159512224,0.0046623821513784094
North West,8,MH,5935.837473247639,677740.0159512224,0.008758280953673018
North West,8,OB,60540.69465082287,557608.6773800231,0.10857200955924688
North West,8,OST,2555.8421662045635,302735.1325644577,0.00844250267405082
North West,8,PAD,5141.6892222592205,677740.0159512224,0.00758652152926628
North West,8,PC,3844.3514945824118,677740.0159512224,0.005672310036447801
North West,8,RA,4839.518521700033,571002.907814348,0.008475470887222733
North West,8,STIA,14366.922970607493,677740.0159512224,0.021198280509441683
North West,9,AF,15274.656442376885,585075.0581628133,0.026107174163842565
North West,9,AST,41644.6829367492,585075.0581628133,0.07117835969203189
North West,9,CAN,22258.282206855034,585075.0581628133,0.03804346450308099
North West,9,CHD,21825.35635469655,585075.0581628133,0.03730351525021434
North West,9,CKD,22261.30724459057,478745.4144712407,0.04649925946377468
North West,9,COPD,11948.451645871113,585075.0581628133,0.02042208342189512
North West,9,CVDPP,4472.428693876624,347324.43582956184,0.012876804026743809
North West,9,DEM,5984.229024046437,584227.3640004006,0.010242979690424658
North West,9,DEP,60329.24321676991,478745.4144712407,0.126015292038675
North West,9,DM,32364.06805263854,484865.5670137245,0.06674853867633469
North West,9,EP,3982.784392678271,478745.4144712407,0.008319211573184741
North West,9,HF,6358.0235460799995,585075.0581628133,0.010867022029694357
North West,9,HYP,91947.73932349213,585075.0581628133,0.15715545901446568
North West,9,LD,2491.7781864775948,585075.0581628133,0.0042589034547157005
North West,9,MH,4841.662233018557,585075.0581628133,0.008275283940870423
North West,9,OB,50288.64501205831,478745.4144712407,0.10504256227205964
North West,9,OST,2265.56596319608,273336.1157348733,0.008288571589250216
North West,9,PAD,4295.593767426107,585075.0581628133,0.007341953322902955
North West,9,PC,3218.56095279103,585075.0581628133,0.005501107777346709
North West,9,RA,4131.3339582887065,491134.04527809884,0.008411825647210809
North West,9,STIA,12584.31006754756,585075.0581628133,0.021508881453711923
South East,1,AF,6122.999206714133,312233.2710924221,0.019610335520271013
South East,1,AST,20618.438508734893,312233.2710924221,0.06603536655974042
South East,1,CAN,8993.706459887955,312233.2710924221,0.0288044462027424
South East,1,CHD,9099.780425964387,312233.2710924221,0.02914417286193316
South East,1,CKD,8824.766527513555,232982.2467294767,0.037877420496164584
South East,1,COPD,7937.905754435362,312233.2710924221,0.02542299776914458
South East,1,CVDPP,2000.6010394020611,162338.31007942912,0.01232365323024001
South East,1,DEM,1857.434032083284,312973.4359895421,0.005934797712817229
South East,1,DEP,33731.09066909369,232982.2467294767,0.1447796608651472
South East,1,DM,17637.73562011132,236672.4082360904,0.07452383550564524
South East,1,EP,2178.412695512018,232982.2467294767,0.009350123136384053
South East,1,HF,2714.2074555198183,312233.2710924221,0.008692883516300234
South East,1,HYP,43460.84717795855,312233.2710924221,0.13919351716074485
South East,1,LD,1855.2437669566032,312233.2710924221,0.005941851617752308
South East,1,MH,3696.6849404319464,312233.2710924221,0.011839497205080735
South East,1,OB,26398.064639306536,232982.2467294767,0.1133050479591185
South East,1,OST,763.1810404566324,92567.69290779502,0.008244572339259045
South East,1,PAD,1942.1621356565615,312233.2710924221,0.006220228000883593
South East,1,PC,1327.2654195759264,312233.2710924221,0.00425087760485029
South East,1,RA,1910.6091574148986,240454.53967325672,0.007945822773864627
South East,1,STIA,5278.6135059682565,312233.2710924221,0.01690599303366927
South East,10,AF,43532.44419756041,1873330.853619617,0.0232379902959735
South East,10,AST,118739.48411485346,1873330.853619617,0.06338415015448398
South East,10,CAN,68170.13731852324,1873330.853619617,0.0363898011858429
South East,10,CHD,50784.573448716,1873330.853619617,0.027109238792811713
South East,10,CKD,55981.87825955322,1494217.61782518,0.03746567942428247
South East,10,COPD,25130.05300885895,1873330.853619617,0.013414636800703466
South East,10,CVDPP,13017.092703159768,1068749.9165907658,0.012179736813157696
South East,10,DEM,17443.86522710142,1872213.968964523,0.009317239117038106
South East,10,DEP,166067.1475674821,1494217.61782518,0.11113986716954342
South East,10,DM,84459.33107722632,1517579.117563909,0.05565398871118134
South East,10,EP,10415.53078107642,1494217.61782518,0.006970558141481513
South East,10,HF,14394.699176395452,1873330.853619617,0.007684013290328437
South East,10,HYP,258153.960585095,1873330.853619617,0.13780478770543625
South East,10,LD,7246.4330654753385,1873330.853619617,0.0038682078243007143
South East,10,MH,13211.5142516169,1873330.853619617,0.007052419078076809
South East,10,OB,115054.34022587353,1494217.61782518,0.07699972136142663
South East,10,OST,8256.490573891107,791952.9730339808,0.010425480874527686
South East,10,PAD,8419.638008723798,1873330.853619617,0.004494474637224664
South East,10,PC,8132.462390336349,1873330.853619617,0.004341177840861879
South East,10,RA,11026.87027658088,1540975.880973484,0.007155770841536372
South East,10,STIA,32517.56275604475,1873330.853619617,0.017358152561900576
South East,2,AF,10714.297724226079,523355.8833056189,0.02047229823146816
South East,2,AST,33421.44768843989,523355.8833056189,0.06385988722882685
South East,2,CAN,16075.760958287909,523355.8833056189,0.03071669101482195
South East,2,CHD,15113.71034479298,523355.8833056189,0.028878456948514285
South East,2,CKD,15749.694925788852,399692.5601603842,0.03940452361552336
South East,2,COPD,11574.538504950619,523355.8833056189,0.02211599959829161
South East,2,CVDPP,3332.3352876649083,277097.9067438419,0.012025840710321298
South East,2,DEM,3178.8066833725343,523977.2668613646,0.006066688164571826
South East,2,DEP,54214.46410782935,399692.5601603842,0.13564041343695457
South East,2,DM,29482.284584966066,405583.9202395726,0.0726909601533298
South East,2,EP,3493.3672101418156,399692.5601603842,0.008740135690141532
South East,2,HF,4523.71812057666,523355.8833056189,0.008643674915822032
South East,2,HYP,73509.39294471568,523355.8833056189,0.14045775597365195
South East,2,LD,2924.900971731695,523355.8833056189,0.005588741934565528
South East,2,MH,5487.297810940148,523355.8833056189,0.010484830659170762
South East,2,OB,42666.55392891963,399692.5601603842,0.1067484316240434
South East,2,OST,1635.2277851850552,158160.29481857593,0.010339053724329538
South East,2,PAD,3097.679350275753,523355.8833056189,0.005918877477234421
South East,2,PC,2416.111395028072,523355.8833056189,0.00461657444217009
South East,2,RA,3225.3882763800357,411564.04090099985,0.007836904967010687
South East,2,STIA,9039.42026802783,523355.8833056189,0.017272033345518294
South East,3,AF,13166.183981030705,644618.2035032534,0.020424778433928068
South East,3,AST,40881.28561735617,644618.2035032534,0.06341937816087416
South East,3,CAN,19780.659668868055,644618.2035032534,0.030685853364623795
South East,3,CHD,18546.69692430893,644618.2035032534,0.028771599721377283
South East,3,CKD,19337.74693263121,506487.44509849965,0.03818011111582535
South East,3,COPD,12820.63259793793,644618.2035032534,0.019888722546559646
South East,3,CVDPP,4124.690166761264,346861.2852146232,0.011891468845273633
South East,3,DEM,4288.244427822942,645095.9907211862,0.006647451680840385
South East,3,DEP,64738.58661603151,506487.44509849965,0.12781873912677424
South East,3,DM,36663.527925828894,513316.9249107323,0.07142474005158668
South East,3,EP,4184.638171405625,506487.44509849965,0.0082620768034868345
South East,3,HF,5410.447921518708,644618.2035032534,0.008393259594772523
South East,3,HYP,90567.56930815386,644618.2035032534,0.14049800147739197
South East,3,LD,3464.0234448538645,644618.2035032534,0.0053737598876795935
South East,3,MH,6406.089121723621,644618.2035032534,0.009937803628425286
South East,3,OB,51270.52549692367,506487.44509849965,0.10122763356345937
South East,3,OST,1996.5023789531326,204980.15384740182,0.00973997892712792
South East,3,PAD,3668.323789475349,644618.2035032534,0.005690692210582034
South East,3,PC,2708.528994280253,644618.2035032534,0.00420175691527238
South East,3,RA,3968.20353448869,520301.3220208932,0.0076267412104121905
South East,3,STIA,10919.02325221503,644618.2035032534,0.01693874481495297
South East,4,AF,17713.084804044614,853353.8730053761,0.020757021634719906
South East,4,AST,54054.268164692985,853353.8730053761,0.06334332083631669
South East,4,CAN,26794.576104446853,853353.8730053761,0.031399138097399894
South East,4,CHD,24354.23413183182,853353.8730053761,0.028539431181181726
South East,4,CKD,25866.882506762806,673307.0892368461,0.038417659520088215
South East,4,COPD,16226.25343694478,853353.8730053761,0.019014683064364032
South East,4,CVDPP,5679.334589566588,476058.1097834121,0.011929918791112422
South East,4,DEM,6007.45573602522,853260.2665023644,0.007040590042532554
South East,4,DEP,82694.74866211794,673307.0892368461,0.12281877019273266
South East,4,DM,48452.750067008834,682019.952415409,0.07104300965889768
South East,4,EP,5319.2208205333045,673307.0892368461,0.007900140820680097
South East,4,HF,6973.236782031863,853353.8730053761,0.008171565164956991
South East,4,HYP,120243.5161302789,853353.8730053761,0.14090697884431044
South East,4,LD,4474.0434315346765,853353.8730053761,0.005242893450260922
South East,4,MH,8048.662136114337,853353.8730053761,0.00943179891803647
South East,4,OB,67433.1390544309,673307.0892368461,0.10015212988602629
South East,4,OST,2890.5521990530374,288845.5048603927,0.010007260457281909
South East,4,PAD,4666.466373553777,853353.8730053761,0.005468383657906453
South East,4,PC,3575.4979077260086,853353.8730053761,0.004189935759163635
South East,4,RA,5251.98142924464,690907.687251024,0.007601567512066868
South East,4,STIA,14506.163011816001,853353.8730053761,0.01699900061474803
South East,5,AF,20867.35511001015,908502.4899090327,0.022968957533731772
South East,5,AST,58009.92244364429,908502.4899090327,0.06385224376154737
South East,5,CAN,31200.705806004764,908502.4899090327,0.03434300527798097
South East,5,CHD,27163.242960384578,908502.4899090327,0.02989891966405552
South East,5,CKD,29757.65521224243,726745.2796739278,0.040946471954511954
South East,5,COPD,17101.880946430407,908502.4899090327,0.018824253247938592
South East,5,CVDPP,6301.015151674827,511325.4694347156,0.012322904936929455
South East,5,DEM,7294.174664666063,908332.3831190811,0.008030292435043359
South East,5,DEP,90301.07187072157,726745.2796739278,0.12425408791266918
South East,5,DM,50954.80611118355,736114.992635591,0.06922125839163339
South East,5,EP,5776.607592416427,726745.2796739278,0.007948600085862607
South East,5,HF,7741.547599153288,908502.4899090327,0.008521217811883421
South East,5,HYP,133095.2391062655,908502.4899090327,0.14649958650040923
South East,5,LD,4581.701828341403,908502.4899090327,0.005043136237084131
South East,5,MH,8109.307866458883,908502.4899090327,0.008926016116115277
South East,5,OB,70824.81219316284,726745.2796739278,0.09745479492476393
South East,5,OST,3392.5987118334115,337479.5577563875,0.010052753222707456
South East,5,PAD,5061.534919824706,908502.4899090327,0.00557129449401015
South East,5,PC,4039.4023025224906,908502.4899090327,0.004446220398280858
South East,5,RA,5793.4398730846815,745779.8518468475,0.0077682976534399805
South East,5,STIA,16525.30796647877,908502.4899090327,0.018189612191523468
South East,6,AF,24091.415755997492,1032386.7884068452,0.023335649028572707
South East,6,AST,66334.32042400035,1032386.7884068452,0.06425336043515813
South East,6,CAN,36510.30847446855,1032386.7884068452,0.035364951280333984
South East,6,CHD,30454.73520796968,1032386.7884068452,0.02949934612682007
South East,6,CKD,32755.954373768487,826331.8843653746,0.039640191784352075
South East,6,COPD,18150.645852081307,1032386.7884068452,0.017581245765543894
South East,6,CVDPP,7076.7155319738895,586362.4540169091,0.012068841521987722
South East,6,DEM,8628.201855466126,1032490.2848914773,0.008356690597212755
South East,6,DEP,99382.42389788096,826331.8843653746,0.1202693805942233
South East,6,DM,54848.011938840675,837071.0375481007,0.06552372436573393
South East,6,EP,6287.033153308885,826331.8843653746,0.007608363264522154
South East,6,HF,8682.109533113906,1032386.7884068452,0.008409744904341454
South East,6,HYP,148616.05992520088,1032386.7884068452,0.14395385682389608
South East,6,LD,4838.774410838842,1032386.7884068452,0.004686978238365414
South East,6,MH,8951.070956572214,1032386.7884068452,0.008670268795656804
South East,6,OB,75689.33892111041,826331.8843653746,0.09159677891316036
South East,6,OST,3957.8558982846316,392595.4420772476,0.010081257890675864
South East,6,PAD,5482.436686299449,1032386.7884068452,0.0053104483202074055
South East,6,PC,4495.351302086829,1032386.7884068452,0.004354328583596026
South East,6,RA,6574.973940598563,848154.0679390709,0.007752098573995039
South East,6,STIA,18870.412962512397,1032386.7884068452,0.018278433213614415
South East,7,AF,25792.072912748565,1113370.2692296861,0.0231657640100211
South East,7,AST,70847.25794632919,1113370.2692296861,0.06363315053791287
South East,7,CAN,39690.16290972099,1113370.2692296861,0.03564866424642509
South East,7,CHD,31786.190889380447,1113370.2692296861,0.02854952370101686
South East,7,CKD,34527.788480577285,900838.1395080225,0.038328515375063994
South East,7,COPD,18552.490846654055,1113370.2692296861,0.016663361111205234
South East,7,CVDPP,7633.272275522137,627658.139098509,0.012161512454033706
South East,7,DEM,9503.14534806438,1113633.8080907608,0.008533456221445709
South East,7,DEP,106338.09870542909,900838.1395080225,0.1180435130816107
South East,7,DM,57095.330842265656,912370.0623585511,0.06257913668788032
South East,7,EP,6719.603197915631,900838.1395080225,0.007459279201461684
South East,7,HF,9017.713112366482,1113370.2692296861,0.00809947360872643
South East,7,HYP,158520.7313706759,1113370.2692296861,0.14237916688789665
South East,7,LD,4878.093950048604,1113370.2692296861,0.0043813761556823665
South East,7,MH,8972.94852492651,1113370.2692296861,0.00805926722934202
South East,7,OB,81086.8957416833,900838.1395080225,0.0900127250229076
South East,7,OST,4616.944798501321,440783.38424852263,0.010474407528706195
South East,7,PAD,5742.19414865427,1113370.2692296861,0.005157488310359819
South East,7,PC,4627.43088249563,1113370.2692296861,0.004156237157021659
South East,7,RA,6940.867041186781,924510.2329408104,0.007507615160849338
