region,imd_income,group_code,register,list,prevalence
North East,8,DM,12408.142384838051,171109.01326131384,0.07251600689139978
North East,8,EP,1544.6088853972237,169217.21773241824,0.009127965263202122
North East,8,HF,2467.602337832114,204074.34728886027,0.012091683107722045
North East,8,HYP,32423.59655149961,204074.34728886027,0.15888129489202832
North East,8,LD,1234.4865860955833,204074.34728886027,0.006049200217939248
North East,8,MH,1760.6330608082092,204074.34728886027,0.00862740998169698
North East,8,OB,22051.836377285388,169217.21773241824,0.13031674124411957
North East,8,OST,870.5403729524263,96059.9793191558,0.009062466795460028
North East,8,PAD,1728.7568708993651,204074.34728886027,0.008471211075110625
North East,8,PC,1324.9085775562005,204074.34728886027,0.006492283793419844
North East,8,RA,1553.6824945048304,173189.92012651445,0.008970975293307327
North East,8,STIA,4686.424973057609,204074.34728886027,0.022964302154175872
North East,9,AF,4531.035648765352,190677.35994809004,0.02376284027636464
North East,9,AST,13034.900547175008,190677.35994809004,0.06836102907405277
North East,9,CAN,6656.797166593759,190677.35994809004,0.03491131389907016
North East,9,CHD,7284.152928214225,190677.35994809004,0.03820145679695408
North East,9,CKD,7023.321907725862,158571.57493887222,0.044291178355473124
North East,9,COPD,4579.062999841756,190677.35994809004,0.024014717851602096
North East,9,CVDPP,1404.603710223618,113426.41780365328,0.012383391254187859
North East,9,DEM,1904.5121033436735,190551.332291008,0.009994745670080766
North East,9,DEP,19107.36411779458,158571.57493887222,0.12049677960984041
North East,9,DM,11101.619982447466,160391.9522559355,0.0692155674041098
North East,9,EP,1363.3731356654475,158571.57493887222,0.008597840667162538
North East,9,HF,2320.591545033896,190677.35994809004,0.012170252124665736
North East,9,HYP,29293.412255429415,190677.35994809004,0.15362816153634729
North East,9,LD,1068.2541334662417,190677.35994809004,0.005602417265254055
North East,9,MH,1590.035654475771,190677.35994809004,0.008338880163374623
North East,9,OB,19537.119765566982,158571.57493887222,0.12320694785997018
North East,9,OST,850.7065362320221,87390.48612934201,0.009734544043763947
North East,9,PAD,1559.9427910432953,190677.35994809004,0.008181059311225904
North East,9,PC,1165.7278806974605,190677.35994809004,0.006113614542464915
North East,9,RA,1369.2801372097722,162319.03720267105,0.00843573348392951
North East,9,STIA,4256.086243510287,190677.35994809004,0.02232087881156401
North West,1,AF,31110.58848667883,1704246.8428774984,0.018254743212051863
North West,1,AST,121793.71275602576,1704246.8428774984,0.07146483108654955
North West,1,CAN,46517.91402067417,1704246.8428774984,0.027295291298373197
North West,1,CHD,59590.43177326043,1704246.8428774984,0.034965845483184974
North West,1,CKD,56266.630360123214,1265428.9562517768,0.044464471973824575
North West,1,COPD,50156.660312433,1704246.8428774984,0.029430396495701925
North West,1,CVDPP,11226.681395053065,900858.9286575277,0.012462196952172322
North West,1,DEM,10387.033037842673,1705966.7523379512,0.006088649162480868
North West,1,DEP,198123.82452055477,1265428.9562517768,0.15656653306512053
North West,1,DM,106837.477187009,1285939.8780815192,0.08308123809520455
North West,1,EP,13371.098882992048,1265428.9562517768,0.010566455601425054
North West,1,HF,16739.595984281612,1704246.8428774984,0.009822283699242772
North West,1,HYP,241050.57459912606,1704246.8428774984,0.14144111553237762
North West,1,LD,10310.839087777575,1704246.8428774984,0.006050085485485461
North West,1,MH,21902.734942453357,1704246.8428774984,0.01285185595853718
North West,1,OB,170428.2477736542,1265428.9562517768,0.13468021806492064
North West,1,OST,3786.97036699812,495627.07802351227,0.007640765678299901
North West,1,PAD,14873.443233706152,1704246.8428774984,0.008727282257183713
North West,1,PC,9190.80277878958,1704246.8428774984,0.005392882385084293
North West,1,RA,10035.622381525054,1307463.877033501,0.007675640266478974
North West,1,STIA,31387.946922654977,1704246.8428774984,0.01841748867180454
North West,10,AF,13781.892557493145,593666.0001090822,0.0232148928100326
North West,10,AST,38950.15907852545,593666.0001090822,0.06560954993442208
North West,10,CAN,20331.348837772643,593666.0001090822,0.03424711678626853
North West,10,CHD,19209.18018009748,593666.0001090822,0.03235688110245141
North West,10,CKD,19876.81844396813,495901.15158158535,0.040082218765926804
North West,10,COPD,10583.508988247211,593666.0001090822,0.017827379345124298
North West,10,CVDPP,3984.293883400178,331663.2980209831,0.012013068395490979
North West,10,DEM,5328.541367846484,593868.8529851716,0.008972589387474634
North West,10,DEP,58353.60851117215,495901.15158158535,0.11767185521764582
North West,10,DM,29031.26103680714,502011.9620468119,0.05782981927052172
North West,10,EP,3670.039535364076,495901.15158158535,0.007400748160513766
North West,10,HF,5573.409233627343,593666.0001090822,0.009388122669317876
North West,10,HYP,82053.5712265419,593666.0001090822,0.13821504214737765
North West,10,LD,2252.6464165640114,593666.0001090822,0.0037944676234618496
North West,10,MH,4726.994677583919,593666.0001090822,0.007962380659689733
North West,10,OB,45055.52667286294,495901.15158158535,0.0908558621595587
North West,10,OST,2310.0010006042367,249585.0498604402,0.009255366064176975
North West,10,PAD,3874.0425510985533,593666.0001090822,0.00652562644717185
North West,10,PC,2908.5323484697024,593666.0001090822,0.004899273914853265
North West,10,RA,3724.426792689417,508229.1068054108,0.007328243783792993
North West,10,STIA,11360.392019889214,593666.0001090822,0.01913599905974372
North West,2,AF,19140.99176753455,979511.6144312155,0.019541362741930707
North West,2,AST,70995.41828306581,979511.6144312155,0.07248042518035026
North West,2,CAN,28707.045348789285,979511.6144312155,0.029307508891008856
North West,2,CHD,34770.81830643085,979511.6144312155,0.03549811742316259
North West,2,CKD,32716.144714431,751350.3315707673,0.043543129402811166
North West,2,COPD,26008.988910428543,979511.6144312155,0.026553017368284592
North West,2,CVDPP,6580.866269037608,529752.8033912156,0.012422522782154534
North West,2,DEM,6752.135351437971,979532.7592917574,0.0068932205558087135
North West,2,DEP,110323.37439459174,751350.3315707673,0.14683346737060796
North West,2,DM,60998.72524931864,762384.7035393026,0.08001042645023901
North West,2,EP,7407.0511984488285,751350.3315707673,0.00985831893221329
North West,2,HF,9775.098294518062,979511.6144312155,0.00997956343804487
North West,2,HYP,142115.9068652932,979511.6144312155,0.14508853674779273
North West,2,LD,5645.4843849194385,979511.6144312155,0.00576357064249582
North West,2,MH,11243.124647480176,979511.6144312155,0.011478296410001074
North West,2,OB,95008.57394962055,751350.3315707673,0.1264504319190175
North West,2,OST,2504.8855250045535,308465.9030593138,0.008120461613946674
North West,2,PAD,8163.979766783042,979511.6144312155,0.008334745240896113
North West,2,PC,5439.554145443693,979511.6144312155,0.00555333297257771
North West,2,RA,6145.78602890724,773876.6683059507,0.007941557460778122
North West,2,STIA,18563.38213232915,979511.6144312155,0.01895167128070101
North West,3,AF,16163.921176904043,744686.4339313983,0.021705674281684427
North West,3,AST,54274.98966649677,744686.4339313983,0.07288301114868526
North West,3,CAN,23949.0732630182,744686.4339313983,0.03215994299316647
North West,3,CHD,27398.32191373347,744686.4339313983,0.03679175645659398
North West,3,CKD,26924.646883323036,590686.0534395037,0.045581991866142105
North West,3,COPD,19162.2350840022,744686.4339313983,0.025731951343385767
North West,3,CVDPP,5133.851665542917,412514.35560815415,0.012445267893705845
North West,3,DEM,6156.811045134128,744659.6381079517,0.008267953209841606
North West,3,DEP,87039.2446502474,590686.0534395037,0.1473528012781526
North West,3,DM,46080.977784903494,598247.050862941,0.07702666936415989
North West,3,EP,5774.095406467408,590686.0534395037,0.009775235715902634
North West,3,HF,7937.875330831716,744686.4339313983,0.010659352674018184
North West,3,HYP,111694.45855558575,744686.4339313983,0.1499885770255286
North West,3,LD,4205.958997512315,744686.4339313983,0.005647959739655704
North West,3,MH,8330.900350951442,744686.4339313983,0.011187125172900488
North West,3,OB,72472.50745556556,590686.0534395037,0.12269209173564478
North West,3,OST,2228.2989099006245,263159.827365886,0.00846747367257729
North West,3,PAD,6276.7141407040535,744686.4339313983,0.008428667227852675
North West,3,PC,4548.147714065161,744686.4339313983,0.006107466856961898
North West,3,RA,4926.677021264791,606150.6525539008,0.008127809481862588
North West,3,STIA,15080.005157166635,744686.4339313983,0.02025014082444777
North West,4,AF,15535.940226399993,684115.5090234773,0.022709527881594676
North West,4,AST,49402.335045441265,684115.5090234773,0.07221344114235814
North West,4,CAN,22936.31144538086,684115.5090234773,0.0335269572796569
North West,4,CHD,25713.33037033929,684115.5090234773,0.03758624096542279
North West,4,CKD,25304.227854646397,549952.9569314698,0.0460116225137409
North West,4,COPD,17491.928653878185,684115.5090234773,0.025568677252832024
North West,4,CVDPP,4888.496605098611,384454.77304144547,0.012715400998732342
North West,4,DEM,5995.017506636775,683987.2601215563,0.008764808726951078
North West,4,DEP,80422.72603739072,549952.9569314698,0.14623564620166643
North West,4,DM,41436.72257983968,556776.5374657994,0.07442253721473488
North West,4,EP,5322.373930686827,549952.9569314698,0.00967787128627086
North West,4,HF,7541.099823723906,684115.5090234773,0.011023138233612407
North West,4,HYP,104442.42532959956,684115.5090234773,0.15266782283401695
North West,4,LD,3722.706570779149,684115.5090234773,0.005441634521768156
North West,4,MH,7263.7682290816165,684115.5090234773,0.010617751144759298
North West,4,OB,65652.06549945132,549952.9569314698,0.11937760252397785
North West,4,OST,2150.538662628462,256231.44646599676,0.00839295368421475
North West,4,PAD,5821.147051001365,684115.5090234773,0.0085090119639454
North West,4,PC,4148.3859565699695,684115.5090234773,0.006063867726798759
North West,4,RA,4682.905373297101,563868.4586782857,0.008304960671632326
North West,4,STIA,14086.493792808753,684115.5090234773,0.02059081194185489
North West,5,AF,12758.779801340905,569407.4348433189,0.02240711838413504
North West,5,AST,40246.81231997569,569407.4348433189,0.070681922744915
North West,5,CAN,18809.153897020387,569407.4348433189,0.03303285616949489
North West,5,CHD,20638.24022793973,569407.4348433189,0.036245118986931835
North West,5,CKD,21107.780489011857,465107.08270146727,0.04538262536535066
North West,5,COPD,13846.562068370158,569407.4348433189,0.024317494330189506
North West,5,CVDPP,4058.6022717798437,319327.78356565145,0.012709831341516905
North West,5,DEM,5089.096283463509,569183.7357135552,0.008941043048399093
North West,5,DEP,64226.76367643604,465107.08270146727,0.13809027225169243
North West,5,DM,33748.013711413245,470654.88910103374,0.07170437297671135
North West,5,EP,4271.902150491825,465107.08270146727,0.009184771226616172
North West,5,HF,6005.242247997076,569407.4348433189,0.010546476706349136
North West,5,HYP,85500.07016826353,569407.4348433189,0.15015622370963627
North West,5,LD,2962.8215442858577,569407.4348433189,0.005203341865567883
North West,5,MH,5785.7709330148255,569407.4348433189,0.010161038614830992
North West,5,OB,53918.18523673626,465107.08270146727,0.11592639037781345
North West,5,OST,1813.3044339905243,219095.85928654618,0.00827630627021107
North West,5,PAD,4585.331940711267,569407.4348433189,0.00805281360959572
North West,5,PC,3324.9729881422154,569407.4348433189,0.005839356468988032
North West,5,RA,3775.3453480490416,476364.0484698982,0.007925336431612784
North West,5,STIA,11435.382024178556,569407.4348433189,0.020082951722127013
North West,6,AF,14732.502843873332,612279.6679513169,0.024061721489410506
North West,6,AST,43832.68036365817,612279.6679513169,0.0715893122995934
North West,6,CAN,21668.014785702086,612279.6679513169,0.03538908103580035
North West,6,CHD,22968.95607263861,612279.6679513169,0.0375138311378076
North West,6,CKD,23594.329335492013,501664.51853793423,0.04703208710924189
North West,6,COPD,14536.939942194469,612279.6679513169,0.02374232022244828
North West,6,CVDPP,4395.139561670834,352429.3948142507,0.012470978943136425
North West,6,DEM,5955.433754590815,612069.75151303655,0.00972999194923288
North West,6,DEP,68774.31444558747,501664.51853793423,0.13709224372898715
North West,6,DM,36108.78052668202,507517.8263912188,0.07114780732617589
North West,6,EP,4551.241459493459,501664.51853793423,0.009072280959310676
North West,6,HF,6654.211333408948,612279.6679513169,0.010867927977543152
North West,6,HYP,94370.24960830522,612279.6679513169,0.15412932120393177
North West,6,LD,3000.061499098899,612279.6679513169,0.004899822182789577
North West,6,MH,5869.877209081367,612279.6679513169,0.009586921657421569
North West,6,OB,57728.99832076794,501664.51853793423,0.11507490800628081
North West,6,OST,2087.6389762874137,255358.10973754284,0.008175338462651881
North West,6,PAD,4937.757385704657,612279.6679513169,0.008064545736470976
North West,6,PC,3756.3654573200843,612279.6679513169,0.006135048498162375
North West,6,RA,4262.731197174917,513599.03022308747,0.008299725946373676
North West,6,STIA,12919.529503705113,612279.6679513169,0.021100699859810404
North West,7,AF,14807.948367398747,600608.9295078561,0.024654892126782898
North West,7,AST,42940.891627660036,600608.9295078561,0.07149559308558091
North West,7,CAN,21953.88951810234,600608.9295078561,0.03655271914803454
North West,7,CHD,22415.695718282666,600608.9295078561,0.03732161580855994
North West,7,CKD,23278.664156339448,495618.02247971395,0.04696896218557561
North West,7,COPD,13601.098778545878,600608.9295078561,0.022645515426636648
North West,7,CVDPP,4488.881187204286,348101.51358006656,0.012895322232409087
North West,7,DEM,5901.772732021817,600257.8666144599,0.009832062285678417
North West,7,DEP,64749.83281275947,495618.02247971395,0.130644629282846
North West,7,DM,34447.25086720547,501240.75928255374,0.06872396194697178
North West,7,EP,4430.922942347139,495618.02247971395,0.008940197372520891
North West,7,HF,6524.735958127094,600608.9295078561,0.010863534718795333
North West,7,HYP,92694.06142866139,600608.9295078561,0.15433347203914477
North West,7,LD,2995.566765300176,600608.9295078561,0.004987549498730843
North West,7,MH,5512.40080150031,600608.9295078561,0.009178020057106405
North West,7,OB,54802.916488099196,495618.02247971395,0.11057490648525059
North West,7,OST,2201.4730025870076,262126.8653857007,0.00839850199767849
North West,7,PAD,4722.867037120337,600608.9295078561,0.007863464569183633
North West,7,PC,3601.442220468099,600608.9295078561,0.0059963181423545436
North West,7,RA,4195.655269185619,507203.98901509226,0.008272125929713013
North West,7,STIA,12779.690518546631,600608.9295078561,0.021277889639467088
North West,8,AF,17252.468043363024,679356.9684597229,0.025395291200852488
North West,8,AST,48793.69424220116,679356.9684597229,0.0718233513565468
North West,8,CAN,25379.783895090877,679356.9684597229,0.037358539138316896
North West,8,CHD,25502.54674486369,679356.9684597229,0.03753924362133876
North West,8,CKD,26587.729090929974,558235.0790708261,0.04762819480134579
North West,8,COPD,14777.720932106207,679356.9684597229,0.02175251247604202
North West,8,CVDPP,5106.894246259983,401531.22567950527,0.012718548196638164
North West,8,DEM,6847.648239364412,679086.5295847884,0.010083616654200529
North West,8,DEP,73384.05094811856,558235.0790708261,0.13145725465741998
North West,8,DM,38984.59955051263,565088.6334269021,0.06898846878957005
North West,8,EP,4799.561815045642,558235.0790708261,0.008597743128279291
North West,8,HF,7375.229317423162,679356.9684597229,0.01085619145726098
North West,8,HYP,106547.00711878925,679356.9684597229,0.1568350838593129
North West,8,LD,3111.5163266036607,679356.9684597229,0.004580090395861058
North West,8,MH,5947.951698210464,679356.9684597229,0.008755267075122525
North West,8,OB,60929.21672738694,558235.0790708261,0.1091461626324213
North West,8,OST,2652.70192861361,308500.3516841871,0.008598699852793655
North West,8,PAD,5153.56256942253,679356.9684597229,0.007585942013823723
North West,8,PC,3897.558552562593,679356.9684597229,0.005737128981541708
North West,8,RA,4908.123810503405,572141.2143873023,0.008578518182367694
North West,8,STIA,14516.288540241336,679356.9684597229,0.021367689174004497
North West,9,AF,17499.161792337512,695856.5964285365,0.02514765525275099
North West,9,AST,49033.87486307647,695856.5964285365,0.07046548831288141
North West,9,CAN,25716.764994491285,695856.5964285365,0.03695698959596248
North West,9,CHD,25396.37547417971,695856.5964285365,0.03649656495968546
North West,9,CKD,25763.151609286957,572767.8204916989,0.0449800961010175
North West,9,COPD,14067.094433895461,695856.5964285365,0.020215507772857813
North West,9,CVDPP,5274.473253125338,414322.0252333349,0.012730371382392469
North West,9,DEM,7001.153521022612,695103.9774873322,0.010072095323537698
North West,9,DEP,71763.04761213798,572767.8204916989,0.12529168896138787
North West,9,DM,38339.235851757825,579774.5625412998,0.06612783369402613
North West,9,EP,4722.829329595836,572767.8204916989,0.00824562616932891
North West,9,HF,7262.398213161391,695856.5964285365,0.010436630550655747
North West,9,HYP,106175.5322751417,695856.5964285365,0.15258249015685774
North West,9,LD,2961.562501385439,695856.5964285365,0.004255995440131733
North West,9,MH,5837.6715234356225,695856.5964285365,0.008389187590370344
North West,9,OB,59359.360784435914,572767.8204916989,0.10363599116563184
North West,9,OST,2699.452571645668,321476.6890408468,0.008397039859094343
North West,9,PAD,5085.5670781403105,695856.5964285365,0.007308355060858565
North West,9,PC,3838.8114160550435,695856.5964285365,0.005516670296376625
North West,9,RA,4927.368861970687,587024.2998538136,0.008393807314616699
North West,9,STIA,14710.869029780188,695856.5964285365,0.02114066189108976
South East,1,AF,5317.364300791371,268384.17019672354,0.019812510912598846
South East,1,AST,17674.271065406163,268384.17019672354,0.06585437230687285
South East,1,CAN,7794.971287247021,268384.17019672354,0.0290440799154934
South East,1,CHD,7862.831432256564,268384.17019672354,0.029296926962917257
South East,1,CKD,7605.954888445407,196635.19650969486,0.038680536462710045
South East,1,COPD,6847.332055208017,268384.17019672354,0.025513174082469076
South East,1,CVDPP,1701.2671631464693,139914.71500447622,0.012159315502247504
South East,1,DEM,1539.944459909678,268797.7732351448,0.005729007503951797
South East,1,DEP,28523.564181999565,196635.19650969486,0.145058284011699
South East,1,DM,15119.170223548457,199896.22595830337,0.07563509591572873
South East,1,EP,1857.5545697087439,196635.19650969486,0.009446704367685058
South East,1,HF,2320.9010849932574,268384.17019672354,0.008647682474313051
South East,1,HYP,37959.80646485519,268384.17019672354,0.14143832118351443
South East,1,LD,1568.5579760279018,268384.17019672354,0.005844450419255952
South East,1,MH,3157.3892044133027,268384.17019672354,0.011764439020747612
South East,1,OB,22178.538918506485,196635.19650969486,0.11279028023557827
South East,1,OST,611.9906635154165,78786.1561702048,0.0077677436400540876
South East,1,PAD,1671.2716986431494,268384.17019672354,0.006227161972399938
South East,1,PC,1104.5043342751007,268384.17019672354,0.004115385544033791
South East,1,RA,1642.998156243177,203266.47582201735,0.00808297654396196
South East,1,STIA,4523.760555914618,268384.17019672354,0.016855541638684336
South East,10,AF,39855.27521203924,1750614.5342096312,0.022766448257573235
South East,10,AST,108979.39007998668,1750614.5342096312,0.062252076599597514
South East,10,CAN,62620.44780649048,1750614.5342096312,0.0357705517592783
South East,10,CHD,46341.186069119234,1750614.5342096312,0.026471381999602438
South East,10,CKD,50501.45405598983,1404893.839143694,0.035946811530450803
South East,10,COPD,23055.89509473241,1750614.5342096312,0.013170172327594494
South East,10,CVDPP,11946.645817290904,982928.1922061411,0.01215413894119484
South East,10,DEM,15681.273446646212,1750183.6007908506,0.008959787670025223
South East,10,DEP,153833.9481145124,1404893.839143694,0.10949862817270004
South East,10,DM,77800.15776808222,1428195.7305962187,0.054474436592527514
South East,10,EP,9454.563868436166,1404893.839143694,0.006729735446913824
South East,10,HF,13028.043351949826,1750614.5342096312,0.007441982856512577
South East,10,HYP,236510.49278711024,1750614.5342096312,0.13510141048491306
South East,10,LD,6531.191540825498,1750614.5342096312,0.0037307993354312036
South East,10,MH,12180.401012060702,1750614.5342096312,0.006957785836937495
South East,10,OB,107323.49423954792,1404893.839143694,0.07639260081385464
South East,10,OST,7587.196487989279,731503.5313328535,0.010372057225977907
South East,10,PAD,7756.0861792811365,1750614.5342096312,0.004430493422575668
South East,10,PC,7493.4185140732925,1750614.5342096312,0.004280450303388134
South East,10,RA,10136.679482714972,1451235.0134572207,0.006984864194095451
South East,10,STIA,29718.810165948482,1750614.5342096312,0.016976215828898022
South East,2,AF,10430.508994320122,486083.4616079754,0.021458267598358016
South East,2,AST,31648.740611052264,486083.4616079754,0.06510968405787247
South East,2,CAN,15574.8267402497,486083.4616079754,0.03204146606578181
South East,2,CHD,14552.547241960616,486083.4616079754,0.029938371476002187
South East,2,CKD,15243.232425898923,368307.7774778968,0.041387212972481185
South East,2,COPD,10966.83427866149,486083.4616079754,0.02256162808416264
South East,2,CVDPP,3199.5891954783983,260711.7086861412,0.012272518221765928
South East,2,DEM,3185.9670442008023,486659.17013191537,0.006546608467969902
South East,2,DEP,50859.48721983537,368307.7774778968,0.13808963679266206
South East,2,DM,27708.064200257082,373966.8626515123,0.07409229792126618
South East,2,EP,3297.3433974715103,368307.7774778968,0.008952684681412663
South East,2,HF,4370.818506268322,486083.4616079754,0.008991909520660408
South East,2,HYP,70446.45477004032,486083.4616079754,0.14492666452177122
South East,2,LD,2775.610413270085,486083.4616079754,0.005710151923474831
South East,2,MH,5151.363951497675,486083.4616079754,0.010597694343388774
South East,2,OB,39825.2659847702,368307.7774778968,0.10813039642411633
South East,2,OST,1604.0489357458302,152791.95287083797,0.010498255343995807
South East,2,PAD,2994.287945429543,486083.4616079754,0.006160028435290451
South East,2,PC,2249.499481086022,486083.4616079754,0.004627805014481722
South East,2,RA,3099.893979287971,379810.25540181337,0.008161691094961336
South East,2,STIA,8777.261074294689,486083.4616079754,0.018057106994052635
South East,3,AF,14670.842122987056,704472.9428820382,0.02082527408784193
South East,3,AST,45329.434753868736,704472.9428820382,0.06434517494514905
South East,3,CAN,22125.431339654966,704472.9428820382,0.03140707043926853
South East,3,CHD,20468.129717168104,704472.9428820382,0.02905452923916686
South East,3,CKD,21457.839465696245,548061.9900336398,0.03915221244293765
South East,3,COPD,14122.961030807866,704472.9428820382,0.020047556366082766
South East,3,CVDPP,4627.094726768589,378603.701043113,0.012221472516037777
South East,3,DEM,4785.245565653912,704879.4859160564,0.006788742843657935
South East,3,DEP,71452.24889067642,548061.9900336398,0.13037256768397806
South East,3,DM,40209.76397029388,555668.0004360445,0.07236292883293698
South East,3,EP,4550.528512318339,548061.9900336398,0.008302944913291706
South East,3,HF,5929.2521892393515,704472.9428820382,0.008416579017190425
South East,3,HYP,100524.61252112663,704472.9428820382,0.14269478130682325
South East,3,LD,3802.147962368492,704472.9428820382,0.005397152581635985
South East,3,MH,6896.741645737314,704472.9428820382,0.009789931203776766
South East,3,OB,56447.77061746707,548061.9900336398,0.1029952298169817
South East,3,OST,2315.558361390277,227218.9623119603,0.010190867601142949
South East,3,PAD,4030.963442398627,704472.9428820382,0.005721956369122894
South East,3,PC,3040.4015805264853,704472.9428820382,0.004315852881571338
South East,3,RA,4336.937762916782,563537.0758964306,0.0076959226791208386
South East,3,STIA,12107.927862177099,704472.9428820382,0.017187214902311065
South East,4,AF,18373.952758070194,856533.5264537154,0.021451527804338746
South East,4,AST,54705.943220417605,856533.5264537154,0.06386900399207404
South East,4,CAN,27798.441307542587,856533.5264537154,0.03245458636352016
South East,4,CHD,24943.154664100057,856533.5264537154,0.02912104884834057
South East,4,CKD,26939.541709276353,674462.0304880973,0.03994226582300065
South East,4,COPD,16042.478900419534,856533.5264537154,0.018729539947887168
South East,4,CVDPP,5735.066841450805,476447.4235568801,0.01203714525022745
South East,4,DEM,6318.657606365053,856665.7040435091,0.007375873198309028
South East,4,DEP,83537.27523009556,674462.0304880973,0.12385763979870146
South East,4,DM,48569.00580048497,683407.1143153905,0.07106892038889503
South East,4,EP,5430.135398733016,674462.0304880973,0.00805106166584843
South East,4,HF,7094.498721874471,856533.5264537154,0.008282803302805494
South East,4,HYP,122629.8459910686,856533.5264537154,0.14316993112784496
South East,4,LD,4552.706879542633,856533.5264537154,0.005315269909389412
South East,4,MH,8099.563855136282,856533.5264537154,0.009456213452228433
South East,4,OB,66239.53709625105,674462.0304880973,0.098210920855418
South East,4,OST,2898.6114966581745,290683.9479118647,0.00997169440376884
South East,4,PAD,4678.232304934933,856533.5264537154,0.005461820419691104
South East,4,PC,3782.8110251389703,856533.5264537154,0.004416419098970766
South East,4,RA,5310.405624567466,692375.684743383,0.007669832637949548
South East,4,STIA,15015.578035344502,856533.5264537154,0.0175306366553019
South East,5,AF,23385.572067608835,1057247.1852286216,0.022119304164949737
South East,5,AST,67815.99629634582,1057247.1852286216,0.06414393648319919
South East,5,CAN,35228.11717461337,1057247.1852286216,0.03332060625632743
South East,5,CHD,30644.38661968838,1057247.1852286216,0.02898507278887838
South East,5,CKD,32878.16587801384,838144.9595073865,0.039227302514994226
South East,5,COPD,19375.244224284386,1057247.1852286216,0.018326125143662254
South East,5,CVDPP,6987.053614594332,588555.8369367223,0.011871522081847156
South East,5,DEM,8146.012224335929,1057341.1025684464,0.007704242466833073
South East,5,DEP,103936.62409759211,838144.9595073865,0.12400793313686463
South East,5,DM,57538.31111540801,848800.4260641573,0.06778779716477067
South East,5,EP,6587.145106217356,838144.9595073865,0.007859195514447647
South East,5,HF,8821.597820317307,1057247.1852286216,0.008343931242919038
South East,5,HYP,150262.22392528897,1057247.1852286216,0.14212591532489718
South East,5,LD,5173.437152652343,1057247.1852286216,0.004893308986709316
South East,5,MH,9595.409204295916,1057247.1852286216,0.009075842753103176
South East,5,OB,80355.57437249877,838144.9595073865,0.0958731224962889
South East,5,OST,3734.3603975941955,373988.85894049826,0.009985218298142763
South East,5,PAD,5749.196664413548,1057247.1852286216,0.0054378926184327735
South East,5,PC,4725.926249488364,1057247.1852286216,0.004470029634996303
South East,5,RA,6516.859498447434,859973.1473304401,0.007577980217960649
South East,5,STIA,18712.36788675611,1057247.1852286216,0.01769914183570014
South East,6,AF,23627.51179998185,1032132.0531564319,0.02289194655637811
South East,6,AST,65724.18852955746,1032132.0531564319,0.06367808104453489
South East,6,CAN,35873.622243914,1032132.0531564319,0.0347568144349422
South East,6,CHD,30096.213399163138,1032132.0531564319,0.029159266304271726
South East,6,CKD,32910.01665755527,831104.7786884145,0.039597915330833885
South East,6,COPD,18162.688166161905,1032132.0531564319,0.01759725231923316
South East,6,CVDPP,7262.5007671818485,587131.4892580564,0.012369462207450825
South East,6,DEM,8479.822648307569,1032058.5704223871,0.008216416094327923
South East,6,DEP,100767.33402630196,831104.7786884145,0.1212450422741224
South East,6,DM,55129.59517933401,841449.9135311971,0.0655173817155429
South East,6,EP,6353.40577457119,831104.7786884145,0.0076445304340538684
South East,6,HF,8614.480231901809,1032132.0531564319,0.008346296586330492
South East,6,HYP,148074.65646419796,1032132.0531564319,0.14346483670511054
South East,6,LD,4914.08518444886,1032132.0531564319,0.004761101226747845
South East,6,MH,8809.885446899005,1032132.0531564319,0.00853561849954849
South East,6,OB,77042.78905697442,831104.7786884145,0.09269924927944394
South East,6,OST,4051.6197906809457,390018.7931897786,0.010388268107658789
South East,6,PAD,5485.177832953119,1032132.0531564319,0.005314414774910372
South East,6,PC,4418.824381525951,1032132.0531564319,0.004281258747863173
South East,6,RA,6528.2374575314025,852025.5080560389,0.00766202114350552
South East,6,STIA,18429.344015808318,1032132.0531564319,0.017855606711804282
South East,7,AF,28470.665657259116,1195466.4409349682,0.023815528970426266
South East,7,AST,76907.56773674484,1195466.4409349682,0.06433268647557837
South East,7,CAN,43231.69379242844,1195466.4409349682,0.03616303420329989
South East,7,CHD,35002.35278988481,1195466.4409349682,0.029279243307331698
South East,7,CKD,38235.708030555346,964268.0469685108,0.039652571866050826
South East,7,COPD,20531.261484233666,1195466.4409349682,0.017174268370240716
South East,7,CVDPP,8349.684456531972,683164.7627737962,0.012222065468702532
South East,7,DEM,10656.36907641498,1195071.7221693913,0.00891692848113808
South East,7,DEP,114802.90809450482,964268.0469685108,0.11905704897660456
South East,7,DM,62556.085175057015,976265.9814417023,0.06407688720514179
South East,7,EP,7330.96449916238,964268.0469685108,0.007602620995489421
South East,7,HF,10085.902051910598,1195466.4409349682,0.008436792290064174
South East,7,HYP,173144.04396649727,1195466.4409349682,0.14483388076630757
South East,7,LD,5505.872064901037,1195466.4409349682,0.0046056266210157465
South East,7,MH,9908.451087598689,1195466.4409349682,0.008288355698089977
South East,7,OB,87072.19509778376,964268.0469685108,0.09029874563563879
South East,7,OST,4992.497979152251,478029.8136159332,0.01044390503886732
South East,7,PAD,6326.457792192732,1195466.4409349682,0.005292041311711637
South East,7,PC,5240.8717355801555,1195466.4409349682,0.0043839555474943295
South East,7,RA,7537.6761716826095,988681.485214942,0.007623968168114221
South East,7,STIA,21944.51226129316,1195466.4409349682,0.018356443568696472
South East,8,AF,26015.64527825527,1087945.566264495,0.023912635048076013
