county_conurbation,group_code,register,list,prevalence
South Yorkshire,CAN,43967.489363313405,1467159.1135986391,0.029967771699601284
South Yorkshire,CHD,53225.06289092108,1467159.1135986391,0.036277635055117476
South Yorkshire,CKD,49032.66150457337,1171759.1211799383,0.04184534228775488
South Yorkshire,COPD,38817.186163736165,1467159.1135986391,0.026457379982819725
South Yorkshire,CVDPP,9474.426622492825,798339.4975882155,0.011867666138422411
South Yorkshire,DEM,12837.801309921724,1467139.144709139,0.00875022751333298
South Yorkshire,DEP,147031.31179213407,1171759.1211799383,0.12547912718108517
South Yorkshire,DM,87169.02500995845,1186787.0562650424,0.0734495919464184
South Yorkshire,EP,11121.657802850814,1171759.1211799383,0.00949141986763587
South Yorkshire,HF,16394.549012775096,1467159.1135986391,0.01117434970809856
South Yorkshire,HYP,213339.55324559615,1467159.1135986391,0.14540996356033817
South Yorkshire,LD,9558.882031282381,1467159.1135986391,0.006515232017225734
South Yorkshire,MH,12874.504956041083,1467159.1135986391,0.008775125231279499
South Yorkshire,OB,152483.8790560705,1171759.1211799383,0.1301324447148508
South Yorkshire,OST,3162.238117107763,538413.0314062972,0.0058732570213767266
South Yorkshire,PAD,11567.27745139042,1467159.1135986391,0.007884132909768915
South Yorkshire,PC,6801.786973247463,1467159.1135986391,0.0046360254386888415
South Yorkshire,RA,9381.187674387842,1202428.2709822636,0.007801868852205504
South Yorkshire,STIA,30632.488198939885,1467159.1135986391,0.020878777165351005
Staffordshire,AF,28780.03923544708,1174814.1569593519,0.02449752504680011
Staffordshire,AST,80931.39825189405,1174814.1569593519,0.06888868147568147
Staffordshire,CAN,41922.0886460392,1174814.1569593519,0.035684017253028125
Staffordshire,CHD,42090.18224005418,1174814.1569593519,0.03582709826121927
Staffordshire,CKD,39623.70880596919,942351.0934180614,0.042047713514341584
Staffordshire,COPD,27186.272886342413,1174814.1569593519,0.023140913586456764
Staffordshire,CVDPP,8182.9348482604455,667507.7617142363,0.012258935877008728
Staffordshire,DEM,11200.635060996867,1174776.7918562694,0.009534266542071112
Staffordshire,DEP,126001.42237449241,942351.0934180614,0.13370963673153352
Staffordshire,DM,75037.65101896948,954211.800066559,0.07863835996760404
Staffordshire,EP,9376.582376835438,942351.0934180614,0.009950200559353141
Staffordshire,HF,11813.230816145564,1174814.1569593519,0.010055403866361732
Staffordshire,HYP,190750.56559719617,1174814.1569593519,0.16236658748724636
Staffordshire,LD,5994.588481956501,1174814.1569593519,0.005102584478103043
Staffordshire,MH,9022.990653219847,1174814.1569593519,0.007680355739475515
Staffordshire,OB,117672.46252017669,942351.0934180614,0.12487114764557597
Staffordshire,OST,3130.795984595481,480118.9089331111,0.0065208762378314395
Staffordshire,PAD,7771.374842854401,1174814.1569593519,0.006614982290448589
Staffordshire,PC,6492.548722584725,1174814.1569593519,0.00552644746756262
Staffordshire,RA,9233.617417347474,966789.6318005855,0.009550803105066855
Staffordshire,STIA,24927.268270982015,1174814.1569593519,0.0212180523390173
Suffolk,AF,20506.779603286595,779919.4799482935,0.026293457376710398
Suffolk,AST,57164.08252325866,779919.4799482935,0.07329485157499653
Suffolk,CAN,30080.02589050692,779919.4799482935,0.03856811717602071
Suffolk,CHD,28467.572925064494,779919.4799482935,0.03650065635872028
Suffolk,CKD,33699.18697104975,629704.1809792025,0.053515901575636425
Suffolk,COPD,16555.219384177257,779919.4799482935,0.021226831499675865
Suffolk,CVDPP,5653.484322050878,447241.073222029,0.012640798577201013
Suffolk,DEM,7611.506262029946,780012.0909045979,0.009758190098313357
Suffolk,DEP,75240.89529854058,629704.1809792025,0.11948609771264261
Suffolk,DM,45149.30867171866,637848.1687464159,0.07078378661876868
Suffolk,EP,5357.776749577106,629704.1809792025,0.008508402693540413
Suffolk,HF,8923.305143466414,779919.4799482935,0.011441315895915311
Suffolk,HYP,123729.39191578356,779919.4799482935,0.1586438024653346
Suffolk,LD,4194.668187799367,779919.4799482935,0.005378334937957264
Suffolk,MH,6909.61955075308,779919.4799482935,0.008859401166914267
Suffolk,OB,71953.75975877554,629704.1809792025,0.11426597112137007
Suffolk,OST,3438.650764128097,339808.06343986583,0.010119391309666841
Suffolk,PAD,4915.3856203204705,779919.4799482935,0.006302427041117561
Suffolk,PC,3908.694481407767,779919.4799482935,0.005011664129311018
Suffolk,RA,5463.732320679874,646632.660510187,0.008449514932278615
Suffolk,STIA,16040.494443375559,779919.4799482935,0.020566859599966653
Surrey,AF,28613.80589964376,1278016.901081716,0.02238922339401379
Surrey,AST,75679.84852936183,1278016.901081716,0.05921662574673798
Surrey,CAN,45090.839298719446,1278016.901081716,0.03528188027916882
Surrey,CHD,33559.12307610653,1278016.901081716,0.026258747476423844
Surrey,CKD,36849.39787862151,1009638.5586438102,0.03649761349063292
Surrey,COPD,16595.62935806108,1278016.901081716,0.012985453747923448
Surrey,CVDPP,8279.077386784818,723773.227877265,0.011438772626429278
Surrey,DEM,11003.284485310616,1277934.1930242153,0.008610212126237487
Surrey,DEP,104939.56379556128,1009638.5586438102,0.10393775366158815
Surrey,DM,59231.758035572915,1024159.3264852574,0.05783451510308103
Surrey,EP,6870.5674276108,1009638.5586438102,0.006804977255266123
Surrey,HF,8429.915530480424,1278016.901081716,0.006596090805485693
Surrey,HYP,169345.91553937577,1278016.901081716,0.13250678875689442
Surrey,LD,5649.361188456843,1278016.901081716,0.004420411955174624
Surrey,MH,9127.99437628329,1278016.901081716,0.007142311160797121
Surrey,OB,74322.08481150732,1009638.5586438102,0.07361256577932199
Surrey,OST,5233.507634564603,487573.3546483401,0.010733785151855243
Surrey,PAD,5660.174731083378,1278016.901081716,0.00442887314423823
Surrey,PC,4378.535786698542,1278016.901081716,0.003426039032028873
Surrey,RA,7343.2874755318335,1039387.5700940043,0.007065013751191667
Surrey,STIA,20743.623293581768,1278016.901081716,0.01623110248074523
Teesside,AF,16129.95629443746,714716.920971619,0.02256831456083292
Teesside,AST,49478.20927218935,714716.920971619,0.0692277009545631
Teesside,CAN,22218.617906095704,714716.920971619,0.031087297997493463
Teesside,CHD,27628.38175190796,714716.920971619,0.03865639799649443
Teesside,CKD,21604.50639795184,564294.4704672564,0.03828587294159116
Teesside,COPD,21672.280799488115,714716.920971619,0.030322887514718167
Teesside,CVDPP,5479.365636987278,401073.59082060715,0.013661746278971775
Teesside,DEM,6694.203321915756,714733.3907888685,0.009366014528196593
Teesside,DEP,77037.95821592562,564294.4704672564,0.1365208454942601
Teesside,DM,43363.49294026734,572051.5033593067,0.07580347693454209
Teesside,EP,5989.89202932029,564294.4704672564,0.010614833819584377
Teesside,HF,7621.573005330019,714716.920971619,0.01066376460622886
Teesside,HYP,111928.62835308339,714716.920971619,0.15660553859690698
Teesside,LD,4609.083425127222,714716.920971619,0.0064488237089188015
Teesside,MH,6638.111919617463,714716.920971619,0.009287749771746427
Teesside,OB,76482.09385823095,564294.4704672564,0.13553578470280062
Teesside,OST,2049.8815999199196,278941.2620032128,0.007348793022583763
Teesside,PAD,6042.965296449188,714716.920971619,0.0084550471929979
Teesside,PC,5416.8249517509785,714716.920971619,0.0075789795831153655
Teesside,RA,4636.998890490495,580107.9998211135,0.00799333726120032
Teesside,STIA,15824.28488270567,714716.920971619,0.0221406327713543
Tyne and Wear,AF,26148.67410334074,1206775.1824362776,0.021668223281283375
Tyne and Wear,AST,82546.36971824881,1206775.1824362776,0.06840244224413157
Tyne and Wear,CAN,39523.06738346287,1206775.1824362776,0.03275097794410421
Tyne and Wear,CHD,46449.75432793812,1206775.1824362776,0.03849081005640489
Tyne and Wear,CKD,49283.67400949701,980339.032320037,0.05027207158411712
Tyne and Wear,COPD,35030.680594724035,1206775.1824362776,0.02902834024478606
Tyne and Wear,CVDPP,8100.083917274599,675420.7959274593,0.011992648088591804
Tyne and Wear,DEM,10402.360674911039,1206787.9018930362,0.008619874841795567
Tyne and Wear,DEP,120544.74367471813,980339.032320037,0.12296230151057135
Tyne and Wear,DM,72235.40997082119,992125.4425409756,0.07280874662967612
Tyne and Wear,EP,9270.979806538613,980339.032320037,0.009456911844668908
Tyne and Wear,HF,14056.921594649617,1206775.1824362776,0.011648334999955037
Tyne and Wear,HYP,183802.4190950098,1206775.1824362776,0.15230874960814442
Tyne and Wear,LD,8425.051011338468,1206775.1824362776,0.006981458629543323
Tyne and Wear,MH,11619.80685363834,1206775.1824362776,0.009628808267485158
Tyne and Wear,OB,130758.21018883496,980339.032320037,0.13338060189176293
Tyne and Wear,OST,4392.368285269132,450529.6610632961,0.009749343195079972
Tyne and Wear,PAD,10949.754636836657,1206775.1824362776,0.0090735663081262
Tyne and Wear,PC,7065.7272760900705,1206775.1824362776,0.005855048545020247
Tyne and Wear,RA,8786.624618303491,1004113.6413277667,0.008750627674657122
Tyne and Wear,STIA,26405.21214508043,1206775.1824362776,0.02188080475086728
Warwickshire,AF,13972.59316788609,619046.9995096832,0.022571134629443476
Warwickshire,AST,40301.38401972578,619046.9995096832,0.06510230087803759
Warwickshire,CAN,21097.339986471026,619046.9995096832,0.03408035254702986
Warwickshire,CHD,17858.20305745264,619046.9995096832,0.028847895348167823
Warwickshire,CKD,29623.643516260316,497741.47762117774,0.05951612402855916
Warwickshire,COPD,10694.586461192514,619046.9995096832,0.01727588772688208
Warwickshire,CVDPP,3868.2383886431135,357415.80917615566,0.01082279599651569
Warwickshire,DEM,5079.570705664876,619051.7737844039,0.008205405300129111
Warwickshire,DEP,59983.04311416663,497741.47762117774,0.12051043726723265
Warwickshire,DM,34012.41306937854,504090.93415187043,0.06747277279763858
Warwickshire,EP,4057.665660977355,497741.47762117774,0.0081521549708292
Warwickshire,HF,5504.407148855413,619046.9995096832,0.008891743523860358
Warwickshire,HYP,94008.4640747293,619046.9995096832,0.15185997856251432
Warwickshire,LD,2627.9220089122964,619046.9995096832,0.004245109032098927
Warwickshire,MH,4585.73565009709,619046.9995096832,0.007407734232989137
Warwickshire,OB,46449.41660547876,497741.47762117774,0.0933203654786242
Warwickshire,OST,2678.0830162215207,249955.11430976723,0.010714255731941517
Warwickshire,PAD,3406.027654242822,619046.9995096832,0.005502050178646483
Warwickshire,PC,3025.025549841239,619046.9995096832,0.004886584624813969
Warwickshire,RA,4108.757170855318,510589.5874291327,0.00804708374791445
Warwickshire,STIA,11997.433460948452,619046.9995096832,0.019380488832755883
West Midlands,AF,54078.98412558197,3191243.457348678,0.016946054053334877
West Midlands,AST,204454.55727207,3191243.457348678,0.06406736433764074
West Midlands,CAN,80564.42253538096,3191243.457348678,0.0252454642248808
West Midlands,CHD,97549.3987961531,3191243.457348678,0.0305678335419756
West Midlands,CKD,106585.64141887614,2457790.3811103487,0.04336644908290521
West Midlands,COPD,56938.01352910374,3191243.457348678,0.017841952295425463
West Midlands,CVDPP,18074.00292026491,1682978.319664455,0.01073929634688843
West Midlands,DEM,20831.861036752372,3191265.9284815826,0.0065277734615692955
West Midlands,DEP,272309.94682813546,2457790.3811103487,0.1107946181745226
West Midlands,DM,215097.40577133305,2495135.2462006602,0.08620671208058227
West Midlands,EP,20510.461875854933,2457790.3811103487,0.008345081839969192
West Midlands,HF,25830.235884505888,3191243.457348678,0.008094097560944457
West Midlands,HYP,438232.3980002869,3191243.457348678,0.13732339881219074
West Midlands,LD,17935.174029628826,3191243.457348678,0.005620120893104651
West Midlands,MH,33029.94898179487,3191243.457348678,0.010350181496098244
West Midlands,OB,299238.48775680066,2457790.3811103487,0.12175102077729451
West Midlands,OST,6573.4127150102295,1015598.7415758888,0.0064724506302660115
West Midlands,PAD,16703.03624207437,3191243.457348678,0.0052340213040190445
West Midlands,PC,15433.810587398457,3191243.457348678,0.004836299954445044
West Midlands,RA,20045.45638210449,2533971.629544797,0.007910686981805498
West Midlands,STIA,50802.48927311499,3191243.457348678,0.01591933989120413
West of England,AF,26713.10825251658,1247822.7847273212,0.021407774068137427
West of England,AST,86062.48041135714,1247822.7847273212,0.06897011455850587
West of England,CAN,39370.42108832762,1247822.7847273212,0.031551292034574435
West of England,CHD,34117.41959788846,1247822.7847273212,0.02734155844521137
West of England,CKD,46549.133914939535,1007886.6357102008,0.046184890508185965
West of England,COPD,21796.953695838267,1247822.7847273212,0.0174679882132473
West of England,CVDPP,7413.427212749536,676054.1970547315,0.010965729145749782
West of England,DEM,9680.895016308192,1247807.5141150153,0.007758324025780683
West of England,DEP,122899.4665290161,1007886.6357102008,0.12193778761875912
West of England,DM,60395.28258378043,1020004.2596952915,0.05921081408211223
West of England,EP,7911.4702544000365,1007886.6357102008,0.007849563605757379
West of England,HF,11053.816305131999,1247822.7847273212,0.008858482502823924
West of England,HYP,157775.10262780514,1247822.7847273212,0.126440312325506
West of England,LD,6036.887006626919,1247822.7847273212,0.0048379361881471985
West of England,MH,10099.622908192501,1247822.7847273212,0.008093795875349004
West of England,OB,93177.05409545908,1007886.6357102008,0.0924479507854596
West of England,OST,7371.160853463458,426400.54908797145,0.017286940341023578
West of England,PAD,7091.897854493909,1247822.7847273212,0.0056834175023047495
West of England,PC,3343.5033238999267,1247822.7847273212,0.00267946968497659
West of England,RA,7520.119139547658,1032432.6934536605,0.0072838831889288575
West of England,STIA,22477.331073354035,1247822.7847273212,0.018013239819359334
West Sussex,AF,24700.604717644845,907532.4719220232,0.027217323326549976
West Sussex,AST,63320.41882408311,907532.4719220232,0.06977206963182218
West Sussex,CAN,35841.66498844738,907532.4719220232,0.03949353449859473
West Sussex,CHD,32498.27369702309,907532.4719220232,0.0358094885885421
West Sussex,CKD,33592.79097223891,730760.5391903534,0.04596962913385835
West Sussex,COPD,16680.86330121381,907532.4719220232,0.018380458900700423
West Sussex,CVDPP,6661.064517953749,519975.82238871866,0.012810335079337848
West Sussex,DEM,9371.75785438375,907527.1696802848,0.010326696728744056
West Sussex,DEP,87173.18764957404,730760.5391903534,0.1192910440212845
West Sussex,DM,54386.41091735372,740191.2602780705,0.07347615925230214
West Sussex,EP,5587.223332178159,730760.5391903534,0.007645764970243914
West Sussex,HF,8374.458700950332,907532.4719220232,0.009227723481028105
West Sussex,HYP,142690.5489922626,907532.4719220232,0.15722913879881845
West Sussex,LD,4853.9030224745175,907532.4719220232,0.005348462091052951
West Sussex,MH,8134.5345874067225,907532.4719220232,0.008963353752157153
West Sussex,OB,66668.49214335825,730760.5391903534,0.09123165328169423
West Sussex,OST,3693.298483529114,387487.2909860914,0.009531405466564533
West Sussex,PAD,5376.130798533468,907532.4719220232,0.0059238991053924455
West Sussex,PC,4864.474814996703,907532.4719220232,0.005360111032384819
West Sussex,RA,6157.94554511164,749883.1091027291,0.008211873917896238
West Sussex,STIA,19417.277302202478,907532.4719220232,0.021395683243244704
West Yorkshire,AF,45354.09352087691,2526827.4767222456,0.017949026571338938
West Yorkshire,AST,173638.50679038023,2526827.4767222456,0.06871799059887576
West Yorkshire,CAN,71396.03645582499,2526827.4767222456,0.028255208206156845
West Yorkshire,CHD,80753.74498485221,2526827.4767222456,0.0319585510798721
West Yorkshire,CKD,72066.25077832607,1975822.5391087218,0.03647405035213061
West Yorkshire,COPD,56007.78552018164,2526827.4767222456,0.022165259019912953
West Yorkshire,CVDPP,17049.232712928817,1371702.350336785,0.012429250929505831
West Yorkshire,DEM,18656.33606187184,2526889.4011263764,0.007383123318953202
West Yorkshire,DEP,241010.61131474673,1975822.5391087218,0.12197988763882851
West Yorkshire,DM,153539.29050831113,2003724.9698385086,0.0766269287549407
West Yorkshire,EP,16742.052030337403,1975822.5391087218,0.008473459381574629
West Yorkshire,HF,22815.783228431865,2526827.4767222456,0.009029418683553371
West Yorkshire,HYP,345872.17839131295,2526827.4767222456,0.13688001320928012
West Yorkshire,LD,15085.907776557555,2526827.4767222456,0.00597029592068815
West Yorkshire,MH,24509.274846732915,2526827.4767222456,0.009699623370617253
West Yorkshire,OB,233645.87778019355,1975822.5391087218,0.11825246101585084
West Yorkshire,OST,6485.655738404326,851778.0150129999,0.007614255855506369
West Yorkshire,PAD,17839.251434290105,2526827.4767222456,0.007059940418817535
West Yorkshire,PC,12279.750188399987,2526827.4767222456,0.004859750141837564
West Yorkshire,RA,15078.577354569123,2032601.3727412792,0.00741836424829002
West Yorkshire,STIA,45612.68611473532,2526827.4767222456,0.018051365411738858
Wiltshire,AF,18078.70604587984,739684.176136789,0.024441115044938535
Wiltshire,AST,52156.45171882847,739684.176136789,0.07051178516651577
Wiltshire,CAN,26293.43486494156,739684.176136789,0.03554683973674616
Wiltshire,CHD,23977.84424196134,739684.176136789,0.03241632715085572
Wiltshire,CKD,23530.300863950615,585391.3379934904,0.040195847353334556
Wiltshire,COPD,13495.178287380293,739684.176136789,0.018244513973332106
Wiltshire,CVDPP,4697.862447760706,422496.9549536132,0.011119281198787561
Wiltshire,DEM,6182.5686047845575,739699.4238877321,0.008358217412540418
Wiltshire,DEP,63988.40081060894,585391.3379934904,0.10930875921385858
Wiltshire,DM,43400.16686852388,593675.8571405144,0.07310414655829889
Wiltshire,EP,4962.967155157591,585391.3379934904,0.008478033125957836
Wiltshire,HF,7088.3192116791615,739684.176136789,0.009582899621700608
Wiltshire,HYP,112158.88805440627,739684.176136789,0.1516307792877062
Wiltshire,LD,3624.4232915689827,739684.176136789,0.004899960562220709
Wiltshire,MH,5903.369264573998,739684.176136789,0.007980932207318566
Wiltshire,OB,60077.5659968666,585391.3379934904,0.10262804059040359
Wiltshire,OST,2672.843969506242,303731.15550957515,0.008800032268740966
Wiltshire,PAD,4492.369554513541,739684.176136789,0.006073361712259708
Wiltshire,PC,1987.283596269095,739684.176136789,0.0026866650124222594
Wiltshire,RA,5018.10347781009,602321.5077147963,0.00833127061467345
Wiltshire,STIA,14743.210610689384,739684.176136789,0.01993176423982732
Worcestershire,AF,15910.625724297428,623152.0179420019,0.02553249490684994
Worcestershire,AST,43640.83154122306,623152.0179420019,0.07003240025660128
Worcestershire,CAN,24979.382793037996,623152.0179420019,0.040085536231646894
Worcestershire,CHD,21026.202727184558,623152.0179420019,0.03374169082630093
Worcestershire,CKD,28800.6387040522,503333.3124462149,0.05721981436928988
Worcestershire,COPD,12978.169908240507,623152.0179420019,0.020826651498460545
Worcestershire,CVDPP,4588.403093113702,358768.4736608082,0.012789315199004173
Worcestershire,DEM,5097.121512266654,623159.545570782,0.008179480758170772
Worcestershire,DEP,69924.24760098716,503333.3124462149,0.1389223519920691
Worcestershire,DM,38481.90601670351,509876.8005450463,0.07547294949597091
Worcestershire,EP,4390.772172360938,503333.3124462149,0.008723388783908728
Worcestershire,HF,7235.078542089607,623152.0179420019,0.011610455127761444
Worcestershire,HYP,102323.60215865231,623152.0179420019,0.16420327498349815
Worcestershire,LD,3036.9841460371686,623152.0179420019,0.004873584709020115
Worcestershire,MH,4634.703954081903,623152.0179420019,0.007437517364363674
Worcestershire,OB,63218.143064235235,503333.3124462149,0.12559896494232256
Worcestershire,OST,4253.628783101149,268884.53174698417,0.015819536941990186
Worcestershire,PAD,3890.874590414559,623152.0179420019,0.006243861013664712
Worcestershire,PC,4842.230074706713,623152.0179420019,0.0077705438404877146
Worcestershire,RA,5149.345246095024,516678.85263416334,0.009966239608689849
Worcestershire,STIA,13942.537757545133,623152.0179420019,0.02237421585119988
