PRACTICE_CODE,Percent_male,Total,AgeAll,AgeMale,AgeFemale,16+,17+,18+,30_74,50+,0_64,65+,16perc,17perc,18perc,30_74perc,50perc,0_64perc,65perc,QOF
P84040,0.50721709,6928,34.12081409,33.73562891,34.51728178,5125,5030,4936,3563,1826,6268,660,0.739751732,0.726039261,0.712471132,0.514289838,0.263568129,0.904734411,0.095265589,Yes
M85098,0.548900236,5092,35.94677926,36.29910555,35.51806704,4177,4122,4071,2874,1212,4607,485,0.820306363,0.809505106,0.799489395,0.564414768,0.238020424,0.904752553,0.095247447,Yes
E85659,0.519047619,1890,36.34761905,36.47604485,36.2090209,1566,1543,1524,1065,482,1710,180,0.828571429,0.816402116,0.806349206,0.563492063,0.255026455,0.904761905,0.095238095,Yes
E85020,0.481609948,15280,36.82375654,37.28849028,36.39199596,12875,12781,12687,9515,3573,13825,1455,0.842604712,0.83645288,0.830301047,0.622709424,0.233835079,0.904777487,0.095222513,Yes
K82065,0.536224303,19117,35.91609562,35.71251585,36.15147755,15654,15493,15298,11417,4650,17297,1820,0.81885233,0.810430507,0.800230162,0.597217137,0.243239002,0.904796778,0.095203222,Yes
C84103,0.53762466,4412,35.59791478,36.49367622,34.55637255,3456,3404,3338,2436,1156,3992,420,0.783318223,0.771532185,0.756572983,0.552130553,0.262012693,0.904805077,0.095194923,Yes
G82802,0.53807599,6185,33.37186742,32.8344351,33.99789989,5257,5155,4958,2684,1348,5597,588,0.84995958,0.833468068,0.801616815,0.433953112,0.217946645,0.904931285,0.095068715,Yes
F86022,0.540913248,14213,34.56427215,34.82843392,34.25302682,11088,10895,10719,7823,3308,12862,1351,0.780130866,0.766551748,0.754168719,0.550411595,0.23274467,0.904946176,0.095053824,Yes
M85697,0.527630416,4524,34.73253758,34.69250105,34.77725784,3467,3406,3352,2363,1198,4094,430,0.766357206,0.752873563,0.740937224,0.522325376,0.264809903,0.90495137,0.09504863,Yes
P84039,0.550373844,7891,36.87606134,37.30900299,36.34611048,6458,6357,6257,4531,2222,7141,750,0.81840071,0.805601318,0.792928653,0.574198454,0.281586618,0.904955012,0.095044988,Yes
F84003,0.492277615,15345,36.14578038,35.73219486,36.54678475,12478,12299,12151,8885,4043,13887,1458,0.813163897,0.80149886,0.791854024,0.579015966,0.263473444,0.904985337,0.095014663,Yes
E85099,0.490742967,4159,36.3185862,36.48652621,36.15675165,3458,3432,3402,2489,1021,3764,395,0.831449868,0.825198365,0.817985093,0.598461169,0.245491705,0.905025246,0.094974754,Yes
E87753,0.462034464,8995,37.77998888,37.72088547,37.83075015,7776,7708,7669,5766,2300,8141,854,0.864480267,0.856920511,0.852584769,0.64102279,0.25569761,0.905058366,0.094941634,Yes
F84677,0.509893937,6317,34.3702707,33.90592984,34.85335917,4875,4794,4698,3322,1522,5718,599,0.771727086,0.758904543,0.743707456,0.525882539,0.240937154,0.905176508,0.094823492,Yes
F86028,0.486872587,10360,33.94951737,32.87767645,34.96651618,7643,7500,7365,5312,2515,9378,982,0.737741313,0.723938224,0.710907336,0.512741313,0.242760618,0.905212355,0.094787645,Yes
F86650,0.500249626,8012,35.87019471,36.20958084,35.53046953,6476,6397,6307,4719,2044,7253,759,0.808287569,0.798427359,0.787194209,0.588991513,0.255117324,0.905267099,0.094732901,Yes
E86620,0.509657321,4815,34.50093458,34.47881011,34.52393054,3642,3588,3527,2633,1152,4359,456,0.756386293,0.74517134,0.732502596,0.546832814,0.239252336,0.90529595,0.09470405,Yes
C82031,0.500073078,13684,33.74342298,33.16060208,34.32641427,10116,9915,9732,7134,3336,12389,1295,0.739257527,0.72456884,0.711195557,0.52133879,0.243788366,0.905363929,0.094636071,Yes
P84016,0.520421607,8349,33.89040604,34.22140391,33.53121878,6231,6123,6013,4433,1994,7559,790,0.746316924,0.733381243,0.720206013,0.530961792,0.238830998,0.90537789,0.09462211,Yes
N82650,0.502116007,4017,34.45033607,34.17302925,34.73,3079,3026,2979,2128,1073,3637,380,0.766492407,0.753298481,0.741598208,0.529748569,0.267114762,0.905402041,0.094597959,Yes
Y00312,0.471126474,4918,33.43269622,31.95209322,34.75163399,3564,3483,3414,2470,1239,4453,465,0.724684831,0.708214721,0.694184628,0.502236682,0.25193168,0.90544937,0.09455063,Yes
G83631,0.508753428,4741,35.48787176,35.04353234,35.94804637,3706,3629,3555,2633,1326,4293,448,0.781691626,0.765450327,0.749841806,0.555368066,0.27968783,0.905505168,0.094494832,Yes
F85628,0.505965622,4945,35.39069767,35.16626699,35.62054851,3964,3909,3857,2734,1236,4478,467,0.801617796,0.79049545,0.779979778,0.552881699,0.249949444,0.905561173,0.094438827,Yes
E85633,0.578180819,7278,36.32481451,36.69771863,35.81368078,5906,5829,5737,4359,1927,6591,687,0.811486672,0.800906843,0.788266007,0.598928277,0.264770541,0.905605936,0.094394064,Yes
K84049,0.549075585,7356,34.11799891,34.27209705,33.93035876,6671,6632,6590,3213,1522,6662,694,0.906878738,0.901576944,0.895867319,0.436786297,0.206905927,0.905655247,0.094344753,Yes
M88639,0.530753283,2894,34.95058742,33.85742188,36.18703976,2264,2227,2193,1582,721,2621,273,0.782308224,0.769523151,0.757774706,0.546648238,0.249136144,0.905666897,0.094333103,Yes
F81181,0.50639542,16418,34.84139359,34.41604522,35.27776407,12770,12602,12446,8939,3996,14870,1548,0.777804848,0.767572177,0.758070411,0.544463394,0.2433914,0.905713242,0.094286758,Yes
F86712,0.51473188,3394,36.46965233,36.50772753,36.42926533,2891,2864,2832,2026,792,3074,320,0.851797289,0.843842074,0.834413671,0.596935769,0.233352976,0.905715969,0.094284031,Yes
Y02713,0.488924688,4966,33.9744261,33.04448105,34.86406619,3737,3697,3655,2690,1190,4498,468,0.752517116,0.744462344,0.736004833,0.541683447,0.23962948,0.905759162,0.094240838,Yes
E84032,0.501831502,9009,34.86413586,34.74452555,34.98462567,7152,7044,6934,4834,2188,8160,849,0.793872794,0.781884782,0.76967477,0.536574537,0.242868243,0.905760906,0.094239094,Yes
Y03051,0.630434783,138,36.12318841,34.33333333,39.17647059,111,108,106,84,38,125,13,0.804347826,0.782608696,0.768115942,0.608695652,0.275362319,0.905797101,0.094202899,Yes
G82212,0.49548435,8083,34.34170481,34.11835206,34.56105934,6113,6022,5951,4502,2010,7322,761,0.756278609,0.745020413,0.736236546,0.556971422,0.248670048,0.905851788,0.094148212,Yes
Y02867,0.551548887,4132,34.92231365,34.54848618,35.38208311,3271,3238,3205,2308,962,3743,389,0.791626331,0.783639884,0.775653437,0.55856728,0.232817038,0.905856728,0.094143272,Yes
B86012,0.526778905,17047,34.57012964,34.86937639,34.237015,13107,12873,12665,9037,4220,15444,1603,0.768874289,0.755147533,0.742945973,0.530122602,0.247550889,0.905965859,0.094034141,Yes
F85031,0.500268336,11180,36.76395349,36.31146075,37.21693216,9366,9245,9144,6711,2852,10129,1051,0.837745975,0.826923077,0.817889088,0.600268336,0.25509839,0.905992844,0.094007156,Yes
P85621,0.508418131,5405,31.05235893,31.82969432,30.24840045,3639,3546,3462,2405,1150,4897,508,0.673265495,0.656059204,0.640518039,0.444958372,0.212765957,0.906012951,0.093987049,Yes
F83632,0.502763416,5609,35.03048672,35.37446809,34.68268196,4673,4606,4543,2883,1310,5082,527,0.833125334,0.821180246,0.809948297,0.513995365,0.233553218,0.906043858,0.093956142,Yes
M85082,0.587657431,3970,36.19370277,36.11744535,36.30238241,3204,3167,3118,2387,1027,3597,373,0.807052897,0.797732997,0.785390428,0.601259446,0.258690176,0.90604534,0.09395466,Yes
H83049,0.512547529,2630,35.06806084,34.21068249,35.96957878,1994,1950,1909,1345,757,2383,247,0.758174905,0.741444867,0.725855513,0.511406844,0.2878327,0.90608365,0.09391635,Yes
E87694,0.512635379,277,38.96028881,39.9084507,37.96296296,255,255,254,161,86,251,26,0.920577617,0.920577617,0.916967509,0.581227437,0.310469314,0.906137184,0.093862816,Yes
F84088,0.571773706,4967,34.85987518,34.93556338,34.75881523,4009,3963,3929,2716,1095,4501,466,0.807127038,0.797865915,0.791020737,0.546808939,0.220455003,0.906180793,0.093819207,Yes
E82057,0.625,32,39.875,42.75,35.08333333,29,29,29,23,12,29,3,0.90625,0.90625,0.90625,0.71875,0.375,0.90625,0.09375,Yes
H85090,0.527291571,8684,35.75725472,35.69425639,35.82752741,6941,6840,6742,4932,2242,7870,814,0.799286043,0.787655458,0.776370336,0.567941041,0.258175956,0.906264394,0.093735606,Yes
K81082,0.519102916,11281,35.26611116,35.04047131,35.50967742,8523,8360,8215,6337,2998,10224,1057,0.755518128,0.741069054,0.728215584,0.56174098,0.265756582,0.906302633,0.093697367,Yes
P84043,0.502694706,9463,34.11698193,33.37628758,34.86570336,7087,6968,6862,5125,2309,8577,886,0.748916834,0.736341541,0.725140019,0.541583008,0.244002959,0.906372186,0.093627814,Yes
B86666,0.554178243,4679,34.74695448,35.49286541,33.81975072,3681,3620,3559,2505,1127,4241,438,0.786706561,0.773669588,0.760632614,0.535370806,0.240863432,0.906390254,0.093609746,Yes
E85623,0.590646095,2074,36.39681774,36.95020408,35.598351,1740,1725,1705,1265,512,1880,194,0.838958534,0.831726133,0.822082932,0.609932498,0.246865959,0.906460945,0.093539055,Yes
Y02260,0.530270907,4245,38.65088339,39.84273656,37.30541625,3691,3662,3632,2781,1207,3848,397,0.869493522,0.862661955,0.855594817,0.655123675,0.284334511,0.90647821,0.09352179,Yes
M85178,0.553017158,10374,36.02920763,35.92243333,36.16131119,8212,8075,7944,5854,2751,9404,970,0.791594371,0.778388278,0.765760555,0.564295354,0.265182186,0.906497012,0.093502988,Yes
F84041,0.523100815,7727,37.77688624,38.03117269,37.49796472,6707,6647,6595,4959,2062,7005,722,0.867995341,0.860230361,0.853500712,0.641775592,0.266856477,0.906561408,0.093438592,Yes
F85682,0.503581506,4607,35.25309312,34.85,35.66200262,3567,3494,3429,2441,1321,4177,430,0.774256566,0.758411114,0.744302149,0.529845887,0.286737573,0.906663773,0.093336227,Yes
E85734,0.511126327,5842,35.58147895,35.47287341,35.69502801,4577,4490,4417,3245,1543,5297,545,0.783464567,0.768572407,0.756076686,0.555460459,0.264121876,0.906710031,0.093289969,Yes
Y00412,0.544265403,5275,35.25630332,34.64576803,35.98544093,4180,4113,4038,2912,1306,4783,492,0.792417062,0.77971564,0.76549763,0.552037915,0.247582938,0.906729858,0.093270142,Yes
G85124,0.505535548,7497,35.46605309,34.36226913,36.59455085,5796,5691,5597,4099,2125,6799,698,0.773109244,0.759103641,0.746565293,0.546752034,0.283446712,0.906896092,0.093103908,Yes
M85736,0.541768045,4932,34.86780211,35.09431138,34.6,3814,3756,3686,2670,1217,4473,459,0.773317113,0.761557178,0.747364152,0.54136253,0.24675588,0.906934307,0.093065693,Yes
E85740,0.533559898,2354,35.46771453,36.13216561,34.70765027,1894,1855,1824,1322,577,2135,219,0.804587935,0.788020391,0.774851317,0.561597281,0.245114698,0.906966865,0.093033135,Yes
E85119,0.538531005,9966,36.43026289,36.55263648,36.28745379,8144,8043,7939,5985,2558,9039,927,0.817178407,0.807043949,0.796608469,0.600541842,0.256672687,0.906983745,0.093016255,Yes
M85116,0.511079679,8484,32.41784536,32.46909594,32.36427194,6164,6025,5887,3936,1851,7695,789,0.726544083,0.710160302,0.693894389,0.463932107,0.218175389,0.907001414,0.092998586,Yes
M85634,0.546663383,8122,34.33267668,35.41824324,33.02362846,6209,6076,5963,4227,2007,7367,755,0.76446688,0.748091603,0.734178774,0.520438316,0.247106624,0.9070426,0.0929574,Yes
F86087,0.511303891,7608,33.89445321,33.93470437,33.85233997,5785,5663,5552,4120,1732,6901,707,0.760383807,0.744348055,0.729758149,0.541535226,0.2276551,0.907071504,0.092928496,Yes
J82630,0.48453224,5366,34.46161014,34.23346154,34.67606652,4086,4038,3995,2953,1305,4868,498,0.761461051,0.75251584,0.744502423,0.55031681,0.243197913,0.90719344,0.09280656,Yes
E84003,0.498676183,8687,35.02889375,34.71837488,35.33777268,7221,7162,7086,4713,1989,7881,806,0.831242086,0.824450328,0.815701623,0.542534822,0.228962818,0.907217682,0.092782318,Yes
E87066,0.541041831,7602,38.9187056,40.12837345,37.49269132,6905,6866,6832,4963,2010,6897,705,0.908313602,0.903183373,0.898710866,0.652854512,0.264404104,0.907261247,0.092738753,Yes
F86036,0.50766997,15841,36.05107001,35.80713753,36.3026029,12785,12628,12495,9684,3946,14372,1469,0.807082886,0.797171896,0.788775961,0.611325043,0.249100436,0.907265955,0.092734045,Yes
H82026,0.50167833,17577,35.75337088,35.47278294,36.03584884,13657,13448,13242,10203,4627,15948,1629,0.776981282,0.765090744,0.753370882,0.580474484,0.263241736,0.907322069,0.092677931,Yes
M86029,0.491837388,18744,30.97369825,30.42846296,31.50141732,17260,17189,17124,5330,3264,17007,1737,0.920827998,0.91704012,0.913572343,0.284357661,0.174135723,0.907330346,0.092669654,Yes
Y01124,0.521253859,4211,34.0213726,34.44464692,33.56051587,3166,3110,3053,2198,1069,3821,390,0.751840418,0.738541914,0.725005937,0.521966279,0.253858941,0.907385419,0.092614581,Yes
Y06218,0.510584377,6708,35.42680382,35.46189781,35.3901919,5250,5172,5110,3821,1809,6087,621,0.782647585,0.771019678,0.761776983,0.569618366,0.269677996,0.907423971,0.092576029,Yes
E85708,0.523538705,6330,36.08183254,36.56668678,35.54907162,5051,4990,4922,3690,1666,5744,586,0.797946288,0.788309637,0.777567141,0.582938389,0.263191153,0.907424961,0.092575039,Yes
E84021,0.520794722,13489,36.2519831,36.21708185,36.28991337,11202,11083,10959,7838,3450,12242,1247,0.830454444,0.821632441,0.812439766,0.581066054,0.255763956,0.907554304,0.092445696,Yes
B86106,0.495720296,6893,33.05919048,32.5215101,33.58774453,5046,4918,4816,3373,1741,6256,637,0.732047004,0.713477441,0.69867982,0.489337009,0.252575076,0.907587408,0.092412592,Yes
C84683,0.535236873,9351,35.57223826,35.75024975,35.36723424,7569,7476,7389,5230,2305,8487,864,0.809432146,0.799486686,0.790182868,0.559298471,0.246497701,0.907603465,0.092396535,Yes
Y00471,0.54113982,5457,35.31812351,36.2390789,34.23202875,4424,4362,4309,2945,1334,4953,504,0.810701851,0.799340297,0.789628001,0.539673813,0.244456661,0.907641561,0.092358439,Yes
D81017,0.507289455,7065,35.47586695,35.37611607,35.57856938,5903,5847,5797,3957,1582,6413,652,0.835527247,0.827600849,0.820523708,0.560084926,0.223920736,0.907714084,0.092285916,Yes
E82004,0.549658994,4692,35.11359761,35.54982551,34.58116422,3782,3733,3686,2720,1022,4259,433,0.806052856,0.795609548,0.785592498,0.579710145,0.217817562,0.90771526,0.09228474,Yes
F82015,0.509649123,5700,34.59210526,33.79277108,35.42289803,4320,4244,4166,3063,1466,5174,526,0.757894737,0.744561404,0.730877193,0.537368421,0.257192982,0.907719298,0.092280702,Yes
F83002,0.481016442,10035,36.06915795,35.35322146,36.73271889,8394,8314,8227,6025,2409,9110,925,0.836472347,0.828500249,0.819830593,0.600398605,0.240059791,0.907822621,0.092177379,Yes
K81075,0.502664365,26648,34.71607625,34.43463979,35.00052818,20130,19796,19516,14613,6689,24192,2456,0.755403783,0.742870009,0.732362654,0.54837136,0.251013209,0.907835485,0.092164515,Yes
E87046,0.473119534,8575,36.89830904,36.85013557,36.94156707,7068,7008,6948,5431,2126,7785,790,0.82425656,0.817259475,0.810262391,0.63335277,0.247930029,0.90787172,0.09212828,Yes
K82615,0.496150403,11170,37.06481647,36.87315049,37.25355366,8978,8838,8692,6629,3526,10141,1029,0.803760072,0.7912265,0.778155774,0.593464637,0.315666965,0.907878245,0.092121755,Yes
G85121,0.484827467,5767,35.60742154,35.61051502,35.60451027,4661,4590,4540,3230,1445,5236,531,0.808219178,0.795907751,0.787237732,0.560083232,0.250563551,0.907924397,0.092075603,Yes
F82604,0.486720441,5083,32.6860122,32.10428456,33.23763894,3615,3525,3455,2499,1176,4615,468,0.711194177,0.693488098,0.679716703,0.491638796,0.231359433,0.907928389,0.092071611,Yes
P87661,0.514869888,2152,33.24163569,33.70487365,32.75,1556,1521,1500,1045,546,1954,198,0.723048327,0.706784387,0.697026022,0.485594796,0.253717472,0.907992565,0.092007435,Yes
M88610,0.539325843,4272,33.66034644,33.85329861,33.43445122,3190,3134,3076,2199,939,3879,393,0.746722846,0.733614232,0.720037453,0.514747191,0.219803371,0.908005618,0.091994382,Yes
M88629,0.559085842,1794,36.07971014,36.6550349,35.35018963,1453,1434,1411,1007,489,1629,165,0.809921962,0.799331104,0.786510591,0.561315496,0.272575251,0.908026756,0.091973244,Yes
G82757,0.496169711,5091,34.06167747,33.90261283,34.21832359,3834,3774,3719,2695,1357,4623,468,0.753093695,0.741308191,0.730504812,0.529365547,0.266548812,0.90807307,0.09192693,Yes
M85108,0.519673348,5388,32.38548627,31.73392857,33.09041731,3894,3776,3662,2413,1230,4893,495,0.722717149,0.70081663,0.6796585,0.447847068,0.228285078,0.908129176,0.091870824,Yes
G83630,0.496722423,8848,33.97807414,33.56200228,34.3887267,6474,6361,6255,4620,2292,8036,812,0.731690778,0.71891953,0.706939421,0.522151899,0.259041591,0.908227848,0.091772152,Yes
H83012,0.504285158,10268,34.84729256,35.03244496,34.6589391,7845,7717,7586,5594,2645,9328,940,0.764024153,0.751558239,0.738800156,0.544799377,0.257596416,0.908453448,0.091546552,Yes
G85035,0.493965424,9197,36.54028488,36.07528065,36.99419854,7683,7598,7515,5463,2359,8356,841,0.835381103,0.826138958,0.817114276,0.593998043,0.256496684,0.908557138,0.091442862,Yes
F84074,0.544568492,11286,35.33200425,35.20777742,35.48054475,9157,9038,8918,6499,2651,10255,1031,0.811359206,0.800815169,0.790182527,0.575846181,0.234892788,0.908647882,0.091352118,Yes
Y02933,0.487012987,4928,32.2637987,31.45833333,33.02848101,3547,3475,3412,2400,1133,4478,450,0.71976461,0.705154221,0.69237013,0.487012987,0.229910714,0.908685065,0.091314935,Yes
E85123,0.5095,8000,36.4665,36.97546614,35.93781855,6672,6622,6567,4975,1884,7270,730,0.834,0.82775,0.820875,0.621875,0.2355,0.90875,0.09125,Yes
M85078,0.546759422,11356,33.27606552,33.44226123,33.07557801,8511,8323,8099,5612,2641,10321,1035,0.749471645,0.73291652,0.713191265,0.494188094,0.232564283,0.908858753,0.091141247,Yes
F86644,0.513680494,10197,35.63940375,35.21153112,36.09134906,7998,7859,7731,5808,2610,9268,929,0.784348338,0.770716878,0.758164166,0.569579288,0.255957635,0.908894773,0.091105227,Yes
P84056,0.499801902,5048,34.44473059,33.90408244,34.9849505,3959,3883,3817,2581,1236,4589,459,0.784270998,0.769215531,0.756141046,0.511291601,0.244849445,0.9090729,0.0909271,Yes
B86104,0.504088215,13331,33.42494937,33.81175595,33.03176524,9911,9712,9548,6934,3162,12119,1212,0.743455105,0.728527492,0.716225339,0.520141025,0.237191509,0.90908409,0.09091591,Yes
E83600,0.510301869,6261,28.06804025,27.58873239,28.56751468,3886,3782,3701,2218,1125,5692,569,0.620667625,0.60405686,0.591119629,0.354256509,0.179683757,0.909119949,0.090880051,Yes
H85026,0.483620211,14408,36.22279289,35.65685993,36.75282258,11511,11358,11257,8718,3497,13099,1309,0.798931149,0.788312049,0.781302054,0.605080511,0.242712382,0.909147696,0.090852304,Yes
E85109,0.532758621,3480,35.78793103,36.23516721,35.27798278,2836,2794,2759,1956,852,3164,316,0.814942529,0.802873563,0.792816092,0.562068966,0.244827586,0.909195402,0.090804598,Yes
E87637,0.519200142,16953,37.18291748,37.74778459,36.57293584,14363,14210,14056,10476,4384,15414,1539,0.84722468,0.838199729,0.829115791,0.617943727,0.258597298,0.909219607,0.090780393,Yes
M85164,0.548895293,10410,33.05802113,33.64735737,32.34092845,7758,7588,7414,5123,2252,9465,945,0.745244957,0.728914505,0.712199808,0.492122959,0.216330451,0.909221902,0.090778098,Yes
P84678,0.499753747,14213,36.21916555,36.31479656,36.12362869,11936,11815,11721,8330,3269,12924,1289,0.839794554,0.831281221,0.824667558,0.586083163,0.230000704,0.90930838,0.09069162,Yes
P84605,0.549180328,1952,34.9272541,36.00559701,33.61363636,1468,1442,1423,1063,483,1775,177,0.75204918,0.738729508,0.728995902,0.544569672,0.247438525,0.90932377,0.09067623,Yes
E87754,0.510279314,7053,37.28087339,37.26646291,37.29588882,6081,6018,5968,4441,1720,6414,639,0.862186304,0.853253934,0.846164753,0.629661137,0.243867858,0.909400255,0.090599745,Yes
H85649,0.525140162,11237,36.67019667,37.12353838,36.16885307,9293,9178,9082,6659,2988,10219,1018,0.827000089,0.816766041,0.808222835,0.592595889,0.265907271,0.909406425,0.090593575,Yes
